school_id,school_name,grid_id,is_supplemental,severity,severity_label,motorway,trunk,primary,secondary,tertiary,route_length_m,route_point_count,note
B000002965,인천창영초등학교,CG_00241,False,green,큰 도로 횡단 없음,0,0,0,0,5,331.0,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002969,인천동명초등학교,CG_00242,False,green,큰 도로 횡단 없음,0,0,0,0,8,406.3,14,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002969,인천동명초등학교,CG_00243,False,green,큰 도로 횡단 없음,0,0,0,0,0,64.3,2,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002969,인천동명초등학교,CG_00244,False,green,큰 도로 횡단 없음,0,0,0,0,4,236.5,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002969,인천동명초등학교,CG_00262,False,green,큰 도로 횡단 없음,0,0,0,0,7,367.9,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002969,인천동명초등학교,CG_00280,False,orange,도시 대로 횡단,0,0,2,2,4,630.9,13,"후보지까지 가려면 도시 대로 2회, 중간급 도로 2회를 지나야 합니다."
B000002969,인천동명초등학교,CG_00245,False,green,큰 도로 횡단 없음,0,0,0,0,8,560.1,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002969,인천동명초등학교,CG_00265,False,green,큰 도로 횡단 없음,0,0,0,0,8,608.6,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002969,인천동명초등학교,CG_00264,False,green,큰 도로 횡단 없음,0,0,0,0,3,355.9,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002969,인천동명초등학교,CG_00263,False,green,큰 도로 횡단 없음,0,0,0,0,2,264.3,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002969,인천동명초등학교,CG_00221,False,green,큰 도로 횡단 없음,0,0,0,0,12,606.9,18,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002969,인천동명초등학교,CG_00199,False,green,큰 도로 횡단 없음,0,0,0,0,8,512.9,14,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002969,인천동명초등학교,CG_00222,False,green,큰 도로 횡단 없음,0,0,0,0,2,224.4,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002969,인천동명초등학교,CG_00223,False,green,큰 도로 횡단 없음,0,0,0,0,12,495.1,13,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002969,인천동명초등학교,CG_00279,False,green,큰 도로 횡단 없음,0,0,0,0,8,580.4,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002969,인천동명초등학교,CG_00200,False,green,큰 도로 횡단 없음,0,0,0,0,3,523.0,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002969,인천동명초등학교,CG_00201,False,green,큰 도로 횡단 없음,0,0,0,0,12,775.0,19,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002966,인천송림초등학교,CG_00242,False,green,큰 도로 횡단 없음,0,0,0,0,11,691.9,16,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002966,인천송림초등학교,CG_00243,False,green,큰 도로 횡단 없음,0,0,0,0,1,530.2,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002966,인천송림초등학교,CG_00244,False,green,큰 도로 횡단 없음,0,0,0,0,2,561.2,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002966,인천송림초등학교,CG_00221,False,green,큰 도로 횡단 없음,0,0,0,0,5,442.5,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002966,인천송림초등학교,CG_00199,False,green,큰 도로 횡단 없음,0,0,0,0,4,412.7,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002966,인천송림초등학교,CG_00222,False,green,큰 도로 횡단 없음,0,0,0,0,1,298.6,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002966,인천송림초등학교,CG_00223,False,green,큰 도로 횡단 없음,0,0,0,0,1,443.0,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002966,인천송림초등학교,CG_00200,False,green,큰 도로 횡단 없음,0,0,0,0,0,0.0,1,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002966,인천송림초등학교,CG_00161,False,yellow,중간급 도로 횡단,0,0,0,4,8,563.1,14,후보지까지 가려면 중간급 도로 4회를 지나야 합니다.
B000002966,인천송림초등학교,CG_00201,False,green,큰 도로 횡단 없음,0,0,0,0,1,519.3,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002966,인천송림초등학교,CG_00178,False,yellow,중간급 도로 횡단,0,0,0,5,1,324.6,8,후보지까지 가려면 중간급 도로 5회를 지나야 합니다.
B000002966,인천송림초등학교,CG_00179,False,green,큰 도로 횡단 없음,0,0,0,0,1,201.7,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002966,인천송림초등학교,CG_00163,False,green,큰 도로 횡단 없음,0,0,0,0,10,562.5,16,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002966,인천송림초등학교,CG_00180,False,green,큰 도로 횡단 없음,0,0,0,0,2,354.2,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002966,인천송림초등학교,CG_00162,False,yellow,중간급 도로 횡단,0,0,0,4,5,536.1,11,후보지까지 가려면 중간급 도로 4회를 지나야 합니다.
B000002970,영화초등학교,CG_00242,False,green,큰 도로 횡단 없음,0,0,0,0,1,99.6,2,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002970,영화초등학교,CG_00243,False,green,큰 도로 횡단 없음,0,0,0,0,7,447.8,14,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002970,영화초등학교,CG_00262,False,green,큰 도로 횡단 없음,0,0,0,0,3,336.9,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002970,영화초등학교,CG_00263,False,green,큰 도로 횡단 없음,0,0,0,0,8,448.3,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002970,영화초등학교,CG_00221,False,green,큰 도로 횡단 없음,0,0,0,0,5,267.6,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002970,영화초등학교,CG_00199,False,green,큰 도로 횡단 없음,0,0,0,0,1,415.8,4,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002970,영화초등학교,CG_00222,False,green,큰 도로 횡단 없음,0,0,0,0,11,492.9,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002970,영화초등학교,CG_00220,False,yellow,중간급 도로 횡단,0,0,0,1,10,582.1,12,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000002970,영화초등학교,CG_00261,False,green,큰 도로 횡단 없음,0,0,0,0,6,358.8,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002970,영화초등학교,CG_00241,False,green,큰 도로 횡단 없음,0,0,0,0,4,263.1,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002970,영화초등학교,CG_00240,False,green,큰 도로 횡단 없음,0,0,0,0,12,1090.0,14,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002967,인천서흥초등학교,CG_00244,False,green,큰 도로 횡단 없음,0,0,0,0,6,440.5,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002967,인천서흥초등학교,CG_00280,False,green,큰 도로 횡단 없음,0,0,0,0,6,496.1,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002967,인천서흥초등학교,CG_00245,False,green,큰 도로 횡단 없음,0,0,0,0,5,305.1,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002967,인천서흥초등학교,CG_00265,False,green,큰 도로 횡단 없음,0,0,0,0,1,66.2,2,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002967,인천서흥초등학교,CG_00264,False,green,큰 도로 횡단 없음,0,0,0,0,6,401.6,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002967,인천서흥초등학교,CG_00223,False,green,큰 도로 횡단 없음,0,0,0,0,10,629.7,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002967,인천서흥초등학교,CG_00282,False,green,큰 도로 횡단 없음,0,0,0,0,6,389.3,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002967,인천서흥초등학교,CG_00295,False,green,큰 도로 횡단 없음,0,0,0,0,6,559.9,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002967,인천서흥초등학교,CG_00281,False,orange,도시 대로 횡단,0,0,1,0,8,336.4,10,후보지까지 가려면 도시 대로 1회를 지나야 합니다.
B000002967,인천서흥초등학교,CG_00266,False,green,큰 도로 횡단 없음,0,0,0,0,2,130.8,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002967,인천서흥초등학교,CG_00267,False,green,큰 도로 횡단 없음,0,0,0,0,13,620.9,14,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002967,인천서흥초등학교,CG_00283,False,orange,도시 대로 횡단,0,0,2,0,12,587.5,15,후보지까지 가려면 도시 대로 2회를 지나야 합니다.
B000002967,인천서흥초등학교,CG_00296,False,green,큰 도로 횡단 없음,0,0,0,0,18,623.4,19,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002967,인천서흥초등학교,CG_00247,False,orange,도시 대로 횡단,0,0,1,0,13,674.0,15,후보지까지 가려면 도시 대로 1회를 지나야 합니다.
B000002967,인천서흥초등학교,CG_00246,False,green,큰 도로 횡단 없음,0,0,0,0,6,359.1,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002967,인천서흥초등학교,CG_00224,False,green,큰 도로 횡단 없음,0,0,0,0,4,457.2,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000002967,인천서흥초등학교,CG_00225,False,green,큰 도로 횡단 없음,0,0,0,0,6,621.8,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003033,인천부마초등학교,CG_01078,False,green,큰 도로 횡단 없음,0,0,0,0,2,360.3,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003033,인천부마초등학교,CG_01079,False,green,큰 도로 횡단 없음,0,0,0,0,3,198.8,4,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003033,인천부마초등학교,CG_01122,False,yellow,중간급 도로 횡단,0,0,0,2,5,431.3,8,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003033,인천부마초등학교,CG_01121,False,yellow,중간급 도로 횡단,0,0,0,1,10,633.5,12,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003033,인천부마초등학교,CG_01044,False,yellow,중간급 도로 횡단,0,0,0,5,4,582.8,10,후보지까지 가려면 중간급 도로 5회를 지나야 합니다.
B000003033,인천부마초등학교,CG_01045,False,green,큰 도로 횡단 없음,0,0,0,0,1,102.3,2,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003033,인천부마초등학교,CG_01012,False,yellow,중간급 도로 횡단,0,0,0,4,5,670.4,10,후보지까지 가려면 중간급 도로 4회를 지나야 합니다.
B000003033,인천부마초등학교,CG_01046,False,yellow,중간급 도로 횡단,0,0,0,5,5,762.9,11,후보지까지 가려면 중간급 도로 5회를 지나야 합니다.
B000003033,인천부마초등학교,CG_00978,False,yellow,중간급 도로 횡단,0,0,0,5,9,857.6,15,후보지까지 가려면 중간급 도로 5회를 지나야 합니다.
B000003033,인천부마초등학교,CG_01011,False,yellow,중간급 도로 횡단,0,0,0,1,3,290.9,5,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003033,인천부마초등학교,CG_00979,False,yellow,중간급 도로 횡단,0,0,0,1,5,532.3,7,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003033,인천부마초등학교,CG_01010,False,yellow,중간급 도로 횡단,0,0,0,2,4,391.2,7,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003042,인천마장초등학교,CG_01078,False,yellow,중간급 도로 횡단,0,0,0,1,0,73.4,2,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003042,인천마장초등학교,CG_01079,False,yellow,중간급 도로 횡단,0,0,0,2,2,241.0,5,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003042,인천마장초등학교,CG_01122,False,yellow,중간급 도로 횡단,0,0,0,3,2,187.3,6,후보지까지 가려면 중간급 도로 3회를 지나야 합니다.
B000003042,인천마장초등학교,CG_01121,False,green,큰 도로 횡단 없음,0,0,0,0,7,303.3,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003042,인천마장초등학교,CG_01044,False,yellow,중간급 도로 횡단,0,0,0,3,0,598.0,4,후보지까지 가려면 중간급 도로 3회를 지나야 합니다.
B000003042,인천마장초등학교,CG_01045,False,yellow,중간급 도로 횡단,0,0,0,1,4,432.5,6,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003042,인천마장초등학교,CG_01163,False,yellow,중간급 도로 횡단,0,0,0,3,6,366.9,10,후보지까지 가려면 중간급 도로 3회를 지나야 합니다.
B000003042,인천마장초등학교,CG_01161,False,yellow,중간급 도로 횡단,0,0,0,5,2,702.9,8,후보지까지 가려면 중간급 도로 5회를 지나야 합니다.
B000003042,인천마장초등학교,CG_01162,False,green,큰 도로 횡단 없음,0,0,0,0,8,359.2,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003042,인천마장초등학교,CG_01191,False,green,큰 도로 횡단 없음,0,0,0,0,8,607.3,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003042,인천마장초등학교,CG_01080,False,yellow,중간급 도로 횡단,0,0,0,6,1,718.4,8,후보지까지 가려면 중간급 도로 6회를 지나야 합니다.
B000003042,인천마장초등학교,CG_01077,False,yellow,중간급 도로 횡단,0,0,0,4,1,486.2,6,후보지까지 가려면 중간급 도로 4회를 지나야 합니다.
B000003042,인천마장초등학교,CG_01120,False,yellow,중간급 도로 횡단,0,0,0,4,2,576.7,7,후보지까지 가려면 중간급 도로 4회를 지나야 합니다.
B000003042,인천마장초등학교,CG_01123,False,yellow,중간급 도로 횡단,0,0,0,5,0,404.4,6,후보지까지 가려면 중간급 도로 5회를 지나야 합니다.
B000003042,인천마장초등학교,CG_01164,False,yellow,중간급 도로 횡단,0,0,0,5,1,516.5,7,후보지까지 가려면 중간급 도로 5회를 지나야 합니다.
B000003042,인천마장초등학교,CG_01192,False,yellow,중간급 도로 횡단,0,0,0,3,11,719.6,15,후보지까지 가려면 중간급 도로 3회를 지나야 합니다.
B000003034,인천미산초등학교,CG_01078,False,yellow,중간급 도로 횡단,0,0,0,1,7,376.8,9,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003034,인천미산초등학교,CG_01079,False,yellow,중간급 도로 횡단,0,0,0,2,9,544.3,12,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003034,인천미산초등학교,CG_01122,False,yellow,중간급 도로 횡단,0,0,0,3,9,490.6,13,후보지까지 가려면 중간급 도로 3회를 지나야 합니다.
