학교ID,학교명,year,students,special_class_students,source_url,reference_period
KLOCAL-eb061546857b8dda,건영유치원,2016,235,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-c6610ec9715bd715,관교유치원,2016,92,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-974da5ec0dd22c2e,국현유치원,2016,214,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-5d9f2a6b9a4b2843,그림나라유치원,2016,124,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-41f63dbead90187b,금호유치원,2016,142,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-58a55d858149cfe9,노벨유치원,2016,71,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-0cd7ba2a12988285,다솜유치원,2016,141,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-11084f843babf1c9,대청초등학교병설유치원,2016,15,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-672f25c7875a43e6,덕적초등학교병설유치원,2016,9,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-aaf9709671edf7be,도담유치원,2016,31,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-10421b7c8f5899de,동원유치원,2016,145,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-0bbc0fac855a7b3e,뒤나미스유치원,2016,289,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-e07f49c66f43976c,리틀하버드유치원,2016,31,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-590c99bb86999b08,무지개유치원,2016,208,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-b2ef58c299ec5904,미주유치원,2016,188,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-85120f2449c7bce0,밀알유치원,2016,45,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-026d832c691d3ca0,박문유치원,2016,143,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-f53bd21b5a623669,반디유치원,2016,146,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-82eb89aae72bf48f,백령성모유치원,2016,37,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-732d38dc718e907c,부광유치원,2016,182,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-449fffc16f64b212,북포초등학교병설유치원,2016,18,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-33bfc1608850fe4f,산새소리유치원,2016,90,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-95018410bf5fd937,성바오로유치원,2016,148,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-70a3bf4262c4bc52,세종유치원,2016,72,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-a5e3ec0a43d4f841,소라유치원,2016,240,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-77ee1fd2c433efee,소명유치원,2016,139,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-50565bd642260910,솔빛유치원,2016,158,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-fe0db0fed48025b0,솔샘유치원,2016,154,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-7e04553d125db319,송현유치원,2016,149,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-7f4baf8d3ec9cb63,숭의유치원,2016,90,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-f62067ae1c1de696,신동아유치원,2016,69,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-1dcb5b73dd15046b,연평초등학교병설유치원,2016,14,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-f57b640f7d2b17de,연흥유치원,2016,107,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-a7594966a338574e,영종유치원,2016,266,14,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-45fd24312e405c2b,영흥초등학교병설유치원,2016,17,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-00df819b46080269,예원유치원,2016,38,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-66a6f76a70617813,용화유치원,2016,160,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-0fea88de34bd253a,유원유치원,2016,55,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-1f62e882633af92e,은별유치원,2016,96,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-db7e3deb88dd632a,은아유치원,2016,273,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-68a935d078b42a3a,이레유치원,2016,165,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-d943654a91207e8e,이튼유치원,2016,124,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-e84b45bc48e038b0,이화유치원,2016,87,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-85f5756001b304e3,인천경원초등학교병설유치원,2016,54,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-c7b1ac02486e877e,인천공항유치원,2016,126,5,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-bf23f2ab98fbb26d,인천공항초등학교신도분교장병설유치원,2016,11,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-7c23e3e4581c56be,인천대화초등학교병설유치원,2016,45,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-d937eda4414c29ee,인천도화초등학교병설유치원,2016,54,4,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-f029b3c36cc10f46,인천만석초등학교병설유치원,2016,59,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-9d0fbf322e58c053,인천문학초등학교병설유치원,2016,26,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-9a6e8bc74511dd0d,인천삼목초등학교장봉분교장병설유치원,2016,5,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-4738008fa5ece47e,인천서림초등학교병설유치원,2016,54,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-cc95b8a776d508d8,인천서화초등학교병설유치원,2016,26,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-380ee7c054fafc91,인천서흥초등학교병설유치원,2016,47,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-46db3a7a96da1ce6,인천송림초등학교병설유치원,2016,35,3,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-951ec0e0cd988c8e,인천송월초등학교병설유치원,2016,16,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-73ccc783a23f0675,인천송현초등학교병설유치원,2016,52,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-b12b61fbba266e2a,인천숭의초등학교병설유치원,2016,28,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-8ba02afc753343e4,인천신선초등학교병설유치원,2016,54,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-1ddb144d8df27d87,인천영종초등학교병설유치원,2016,100,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-f49918d712180a3b,인천용유초등학교병설유치원,2016,15,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-dbac808d955ed351,인천용일초등학교병설유치원,2016,54,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-835ca4886f808119,인천용정초등학교병설유치원,2016,11,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-03906654ce1dfdb4,인천용현남초등학교자월분교장병설유치원,2016,2,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-d8fda0594f1bd61a,인천유치원,2016,100,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-331748ca3b141540,인천인주초등학교병설유치원,2016,28,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-34cd4a3c1e5df434,인천창영초등학교병설유치원,2016,9,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-3caa8d6f764b16f7,인천하늘초등학교병설유치원,2016,72,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-78df8739d8df4799,인천학익초등학교병설유치원,2016,51,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-89a34f512aff0b8a,자유유치원,2016,141,36,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-7f0082a29bbc1873,재능대학교부속유치원,2016,199,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-b3e79d50babb2a89,지영유치원,2016,95,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-d635964a0d09b53d,진촌유치원,2016,26,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-860b4fda06d66205,진흥유치원,2016,119,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-59488b5f10bd36dd,참빛유치원,2016,108,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-a33ff6a4ff454116,청파유치원,2016,129,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-d3da11d9e1f412b4,초롱유치원,2016,115,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-bfbf6ed15649f16b,하늘유치원,2016,22,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-5ef1a9f30587f281,한빛유치원,2016,113,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-5291bdaab4f312eb,한울유치원,2016,144,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-d55991545b9ca28f,해님나라유치원,2016,145,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-449480036ac79522,해승유치원,2016,86,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-d0c67b00714a002e,간석유치원,2016,74,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-3a978356c1843ba3,경희유치원,2016,232,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-29f5f5d74751a178,근혜유치원,2016,167,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-5369696c6d615b3e,글로벌나래유치원,2016,237,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-fe703725d8c5c670,글로벌레인보우유치원,2016,434,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-bfd71f3d423988a5,기암유치원,2016,189,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-610577971bdb7e92,꿈꾸는유치원,2016,46,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-251be2946e3f2e1e,꿈동산유치원,2016,177,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-8178a2810111b4ae,꿈의보람유치원,2016,58,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-523238aa4d216e5d,남동리라유치원,2016,45,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-75d0fa4c757e5562,남양유치원,2016,50,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-033a97f22a8d5674,논현유치원,2016,126,10,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-d5c54935ca8ff71b,다샘유치원,2016,52,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-b71f83339bbf6c7f,다슬기유치원,2016,90,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-eb92e3c1aa814a5f,도람유치원,2016,32,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-6daf1b262c32a08c,동심유치원,2016,304,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-63399426933f9ae4,동화나라유치원,2016,120,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-f00d9d321a9f4277,딩동댕유치원,2016,249,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-7d56576ef0a5400e,무지개유치원,2016,73,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-65f18e0f28637028,미상지유치원,2016,133,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-c4161023af71f7b8,미예뜰유치원,2016,118,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-fd52787ce68b9cc4,바다의별유치원,2016,139,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-4db1d0730f341b82,반디유치원,2016,180,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-4a0dd0e09f7c170a,복자유치원,2016,260,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-a13484cce102c7ad,부광예능유치원,2016,74,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-8623b37927321be0,부광유치원,2016,104,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-7e915f13c355f440,브레인유치원,2016,236,1,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-12d27bc6e1660e9d,사랑유치원,2016,126,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-100df6af0fea38c9,삼성유치원,2016,116,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-636dd7114ca68810,상인천유치원,2016,62,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-6676c2bcefece192,새싹유치원,2016,149,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-107a8c06c18f2a60,새예지유치원,2016,160,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-43f7ad8ac4fd97b4,새인예유치원,2016,70,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-f79433e81215e45b,새하늘유치원,2016,59,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-ee92f238c00ca8b5,샤인유치원,2016,229,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-c8f9db70f7f75291,선미유치원,2016,89,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-44786c27116da614,성광유치원,2016,145,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
KLOCAL-67e0c5eb116913d6,소담숲유치원,2016,147,0,https://e-childschoolinfo.moe.go.kr/,2016년 1차 공시
