source_record_id,source_row,facility_type,facility_name,address,latitude,longitude,coordinate_status,match_reason,matched_address_key,coordinate_matching_record_count,coordinate_unique_point_count,coordinate_max_pairwise_distance_m,coordinate_source_record_ids,coordinate_source,coordinate_source_url,coordinate_source_as_of,source_url,source_as_of,retrieved_at,construction_status,construction_type,permit_date,start_date,approval_date,main_use,site_area_sqm,coordinate_limitations
15038929:7,7,건축행정기록,제1종근린생활시설,인천광역시 계양구 계산동 1080-8,37.5358365,126.7378714,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 계산동 1080-8,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,대수선,2025-12-19,2025-12-22,2026-01-08,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:20,20,건축행정기록,종교시설,인천광역시 계양구 동양동 인천계양 테크노밸리 공공주택지구내 종교시설1,,,unresolved,address_not_parcel_or_road_notation,,0,0,,,kakao_local_api:unresolved,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2025-10-28,2025-12-12,,종교시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:22,22,건축행정기록,제1종근린생활시설,인천광역시 계양구 작전동 866-4,37.5296581,126.7232698,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 작전동 866-4,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,용도변경,2025-09-29,,2025-11-14,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:24,24,건축행정기록,제2종근린생활시설,인천광역시 계양구 계산동 1074-11,37.5363277,126.7346290,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 계산동 1074-11,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,대수선,2025-09-02,2025-10-21,,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:25,25,건축행정기록,종교시설,인천광역시 계양구 작전동 177,37.5271873,126.7301726,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 작전동 177,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2025-09-02,2025-10-15,,종교시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:26,26,건축행정기록,제1종근린생활시설,인천광역시 계양구 계산동 929-6,37.5437109,126.7253859,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 계산동 929-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2025-09-01,2025-12-09,,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:27,27,건축행정기록,제2종근린생활시설,인천광역시 계양구 오류동 152-1 외1필지,37.5872157,126.7233097,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 오류동 152-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2025-08-21,2025-09-11,,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:28,28,건축행정기록,제2종근린생활시설,인천광역시 계양구 오류동 137-6,37.5863247,126.7263503,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 오류동 137-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2025-08-20,2025-08-29,2025-12-19,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:29,29,건축행정기록,노유자시설,인천광역시 계양구 선주지동 121-6,37.5801733,126.7449392,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 선주지동 121-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2025-08-14,2025-09-19,2025-12-19,노유자시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:30,30,건축행정기록,종교시설,인천광역시 계양구 박촌동 19-3 외2필지,37.5563182,126.7442516,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 박촌동 19-3,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2025-08-01,2025-09-04,,종교시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:33,33,건축행정기록,제1종근린생활시설,인천광역시 계양구 계산동 931-51,37.5438943,126.7234349,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 계산동 931-51,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,용도변경,2025-07-23,,2025-08-19,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:36,36,건축행정기록,공동주택,인천광역시 계양구 귤현동 507,37.5675825,126.7445656,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 귤현동 507,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2025-07-14,2025-07-22,2026-01-15,공동주택,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:38,38,건축행정기록,제1종근린생활시설,인천광역시 계양구 작전동 135-4 외1필지,37.5286416,126.7337181,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 작전동 135-4,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2025-06-30,2025-08-06,2025-12-01,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:40,40,건축행정기록,제1종근린생활시설,인천광역시 계양구 계산동 1080-7,37.5356005,126.7378442,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 계산동 1080-7,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,용도변경,2025-06-25,,2025-07-31,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:41,41,건축행정기록,종교시설,인천광역시 계양구 계산동 933 외2필지,37.5447336,126.7203844,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 계산동 933,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2025-06-23,2025-08-29,,종교시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:43,43,건축행정기록,제2종근린생활시설,인천광역시 계양구 평동 46-19,37.5840683,126.7781511,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 평동 46-19,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,재축,2025-05-26,2025-06-25,2025-11-28,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:44,44,건축행정기록,공장,인천광역시 계양구 작전동 476-8,37.5242193,126.7197174,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 작전동 476-8,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,대수선,2025-05-26,2025-06-12,2025-11-05,공장,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:45,45,건축행정기록,제2종근린생활시설,인천광역시 계양구 이화동 122-86,37.5823640,126.7406232,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 이화동 122-86,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2025-05-26,2025-06-11,2025-09-12,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:49,49,건축행정기록,교육연구시설,인천광역시 계양구 계산동 548-4 외21필지,37.5487313,126.7229528,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 계산동 548-4,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2025-04-23,2025-07-25,,교육연구시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:50,50,건축행정기록,제2종근린생활시설,인천광역시 계양구 선주지동 20-10,37.5822811,126.7424309,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 선주지동 20-10,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2025-04-23,2025-05-14,2025-11-20,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:53,53,건축행정기록,노유자시설,인천광역시 계양구 다남동 77-24 외1필지,37.5691497,126.7243358,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 다남동 77-24,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2025-03-28,2025-04-28,2025-09-29,노유자시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:58,58,건축행정기록,자동차관련시설,인천광역시 계양구 작전동 619-5,37.5250510,126.7394494,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 작전동 619-5,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2025-03-14,2025-12-03,,자동차관련시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:60,60,건축행정기록,제2종근린생활시설,인천광역시 계양구 작전동 668-8,37.5248051,126.7386802,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 작전동 668-8,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2025-02-18,2025-04-25,2025-07-17,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:62,62,건축행정기록,창고시설,인천광역시 계양구 귤현동 451-565,37.5707183,126.7351623,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 귤현동 451-565,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2025-02-10,2025-07-11,2025-09-25,창고시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:64,64,건축행정기록,단독주택,인천광역시 계양구 효성동 495-6,37.5269722,126.7065547,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 효성동 495-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,대수선,2025-02-04,2025-02-11,2025-06-05,단독주택,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:65,65,건축행정기록,의료시설,인천광역시 계양구 작전동 708-3,37.5250984,126.7341001,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 작전동 708-3,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2025-01-24,2025-08-19,,의료시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:67,67,건축행정기록,제1종근린생활시설,인천광역시 계양구 계산동 918-6 외1필지,37.5435348,126.7307777,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 계산동 918-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,용도변경,2024-12-27,,2025-02-06,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:68,68,건축행정기록,제2종근린생활시설,인천광역시 계양구 평동 96-16 외1필지,37.5779105,126.7748065,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 평동 96-16,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2024-12-26,2025-06-11,,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:70,70,건축행정기록,제2종근린생활시설,인천광역시 계양구 오류동 137-6 외1필지,37.5863247,126.7263503,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 오류동 137-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2024-12-11,2025-01-07,2025-06-20,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:71,71,건축행정기록,제2종근린생활시설,인천광역시 계양구 오류동 137-2 외1필지,37.5861925,126.7263629,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 오류동 137-2,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2024-12-11,2025-01-07,2025-07-08,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:72,72,건축행정기록,창고시설,인천광역시 계양구 선주지동 6-7,37.5837673,126.7472322,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 선주지동 6-7,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2024-12-06,2025-07-03,,창고시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:73,73,건축행정기록,의료시설,인천광역시 계양구 작전동 407-1 외1필지,37.5250635,126.7257048,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 작전동 407-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,용도변경,2024-12-05,,2025-03-11,의료시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:74,74,건축행정기록,공장,인천광역시 계양구 서운동 216-2,37.5331258,126.7553886,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 서운동 216-2,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2024-12-03,2024-12-12,2025-06-09,공장,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:75,75,건축행정기록,"국방,군사시설",인천광역시 계양구 갈현동 60-16 외1필지,37.5777912,126.7265846,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 갈현동 60-16,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2024-12-02,2025-08-07,,"국방,군사시설",,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:76,76,건축행정기록,공장,인천광역시 계양구 효성동 515-2,37.5256269,126.7037073,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 효성동 515-2,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,용도변경,2024-11-29,,2025-01-25,공장,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:78,78,건축행정기록,제2종근린생활시설,인천광역시 계양구 갈현동 101-12,37.5766318,126.7219601,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 갈현동 101-12,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2024-11-25,2025-08-19,,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:79,79,건축행정기록,종교시설,인천광역시 계양구 계산동 산 50-1,37.5462349,126.7146860,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 계산동 산 50-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2024-11-05,2024-11-22,2025-07-25,종교시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:80,80,건축행정기록,제2종근린생활시설,인천광역시 계양구 다남동 74-21 외1필지,37.5709074,126.7239537,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 다남동 74-21,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2024-10-25,2024-11-14,2025-04-29,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:81,81,건축행정기록,창고시설,인천광역시 계양구 서운동 136-30,37.5245918,126.7524102,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 서운동 136-30,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,용도변경,2024-10-24,,2025-02-12,창고시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:82,82,건축행정기록,제1종근린생활시설,인천광역시 계양구 계산동 1063-14,37.5398453,126.7350298,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 계산동 1063-14,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,용도변경,2024-10-20,,2025-01-13,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:83,83,건축행정기록,업무시설,인천광역시 계양구 효성동 34 외2필지,37.5341924,126.7077720,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 효성동 34,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2024-10-16,2024-12-13,,업무시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:84,84,건축행정기록,노유자시설,인천광역시 계양구 작전동 407-1 외1필지,37.5250635,126.7257048,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 작전동 407-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,대수선,2024-10-15,2024-11-06,2025-02-26,노유자시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:88,88,건축행정기록,단독주택,인천광역시 계양구 서운동 28-6,37.5298337,126.7436257,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 서운동 28-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2024-09-12,2024-11-15,2025-08-14,단독주택,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:90,90,건축행정기록,제2종근린생활시설,인천광역시 계양구 평동 96-5,37.5785469,126.7744217,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 평동 96-5,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2024-09-04,2024-09-19,2024-12-18,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:96,96,건축행정기록,제1종근린생활시설,인천광역시 계양구 선주지동 196-2,37.5781696,126.7461401,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 선주지동 196-2,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2024-08-20,2024-08-23,2024-11-06,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:97,97,건축행정기록,제2종근린생활시설,인천광역시 계양구 효성동 185-1 외1필지,37.5293799,126.7059386,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 효성동 185-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2024-08-20,2024-08-29,2024-11-26,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:99,99,건축행정기록,제1종근린생활시설,인천광역시 계양구 용종동 211-3,37.5383841,126.7385474,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 용종동 211-3,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,용도변경,2024-08-05,,2025-03-12,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:100,100,건축행정기록,제1종근린생활시설,인천광역시 계양구 귤현동 427-6,37.5681267,126.7373328,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 귤현동 427-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2024-07-26,2025-01-10,2025-06-23,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:101,101,건축행정기록,제1종근린생활시설,인천광역시 계양구 귤현동 427-32,37.5677797,126.7373436,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 귤현동 427-32,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2024-07-26,2025-01-10,2025-06-23,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:103,103,건축행정기록,단독주택,인천광역시 계양구 다남동 72-3,37.5693441,126.7235991,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 다남동 72-3,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2024-07-23,2024-07-31,2025-02-19,단독주택,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:106,106,건축행정기록,제1종근린생활시설,인천광역시 계양구 계산동 946-5,37.5430314,126.7275507,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 계산동 946-5,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2024-07-17,2025-05-20,,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:108,108,건축행정기록,공동주택,인천광역시 계양구 장기동 142-9,37.5799590,126.7370636,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 장기동 142-9,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2024-07-01,2024-08-07,2025-02-25,공동주택,,"주소 기반 추정 위치, 공사현장 좌표 아님"
