source_record_id,source_row,facility_type,facility_name,address,latitude,longitude,coordinate_status,match_reason,matched_address_key,coordinate_matching_record_count,coordinate_unique_point_count,coordinate_max_pairwise_distance_m,coordinate_source_record_ids,coordinate_source,coordinate_source_url,coordinate_source_as_of,source_url,source_as_of,retrieved_at,construction_status,construction_type,permit_date,start_date,approval_date,main_use,site_area_sqm,coordinate_limitations
15029300:1163,1163,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 주안동 470-4,37.4575549,126.6793125,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 470-4,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-04-18,2005-04-20,2005-04-28,제2종근린생활시설,142.5,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1164,1164,건축행정기록,제1종근린생활시설,인천광역시 미추홀구 용현동 518-10,37.4571004,126.6437823,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 518-10,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2005-04-15,2005-04-22,2005-06-07,제1종근린생활시설,102,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1165,1165,건축행정기록,단독주택,인천광역시 미추홀구 용현동 150-22,37.4544938,126.6589287,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 150-22,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-04-13,2005-04-14,2005-06-09,단독주택,289.7,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1166,1166,건축행정기록,제1종근린생활시설,인천광역시 미추홀구 용현동 124-17,37.4550725,126.6603726,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 124-17,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2005-04-12,2005-04-13,2005-06-15,제1종근린생활시설,91,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1167,1167,건축행정기록,공장,인천광역시 미추홀구 학익동 587-59,37.4399080,126.6383910,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 587-59,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-04-08,2005-04-11,2005-05-23,공장,66118,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1168,1168,건축행정기록,단독주택,인천광역시 미추홀구 관교동 319-17,37.4471966,126.6939660,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 관교동 319-17,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-04-08,2005-04-12,2005-05-02,단독주택,150,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1169,1169,건축행정기록,단독주택,인천광역시 미추홀구 주안동 923-6,37.4605353,126.6922457,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 923-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-04-04,2005-04-11,2005-06-18,단독주택,259.5,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1170,1170,건축행정기록,단독주택,인천광역시 미추홀구 도화동 473,37.4592576,126.6705476,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 473,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-03-29,2005-03-31,2005-05-04,단독주택,245.3,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1171,1171,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 주안동 140-10,37.4631242,126.6811280,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 140-10,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-03-29,2005-04-01,,제2종근린생활시설,237,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1172,1172,건축행정기록,창고시설,인천광역시 미추홀구 용현동 573-8,,,unresolved,no_exact_parcel_match_in_kakao,,0,0,,,kakao_local_api:unresolved,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-03-28,2005-03-30,2005-06-23,창고시설,873,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1173,1173,건축행정기록,단독주택,인천광역시 미추홀구 주안동 289-14,37.4564610,126.6880883,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 289-14,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-03-28,2005-03-30,,단독주택,179.8,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1174,1174,건축행정기록,공장,인천광역시 미추홀구 도화동 808-2,37.4774705,126.6626009,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 808-2,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-03-25,2005-03-30,2005-06-01,공장,4212.8,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1175,1175,건축행정기록,단독주택,인천광역시 미추홀구 용현동 70-2,37.4526931,126.6654882,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 70-2,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-03-22,2005-03-24,2005-04-25,단독주택,153.4,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1176,1176,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 주안동 16-59,37.4692535,126.6800337,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 16-59,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-03-22,2005-03-25,2005-04-27,제2종근린생활시설,194.9,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1177,1177,건축행정기록,단독주택,인천광역시 미추홀구 용현동 39-7,37.4485280,126.6653400,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 39-7,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2005-03-21,2005-03-30,2005-12-21,단독주택,123.5,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1178,1178,건축행정기록,공장,인천광역시 미추홀구 학익동 587-6 외2필지,,,unresolved,no_exact_parcel_match_in_kakao,,0,0,,,kakao_local_api:unresolved,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,대수선,2005-03-16,2005-05-26,,공장,66316,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1179,1179,건축행정기록,단독주택,인천광역시 미추홀구 주안동 177-14,37.4597164,126.6815406,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 177-14,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-03-15,2005-03-24,2011-11-16,단독주택,131.45,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1180,1180,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 숭의동 208-1 외1필지,37.4609791,126.6515416,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 숭의동 208-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-03-14,2005-03-16,,제2종근린생활시설,216.67,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1181,1181,건축행정기록,위험물저장및처리시설,인천광역시 미추홀구 도화동 464-2 외1필지,37.4577915,126.6718012,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 464-2,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-03-14,2005-03-16,2005-04-08,위험물저장및처리시설,764,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1182,1182,건축행정기록,제1종근린생활시설,인천광역시 미추홀구 도화동 548-21 외4필지,37.4627978,126.6715489,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 548-21,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-03-10,2005-04-01,,제1종근린생활시설,3012.24,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1183,1183,건축행정기록,단독주택,인천광역시 미추홀구 도화동 97-16,37.4667752,126.6640749,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 97-16,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-03-08,2005-03-10,2005-06-03,단독주택,182.8,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1184,1184,건축행정기록,단독주택,인천광역시 미추홀구 주안동 1418-116,37.4494436,126.6724133,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 1418-116,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-03-07,2005-03-09,2010-02-16,단독주택,239.2,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1185,1185,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 주안동 81-4,37.4595380,126.6828777,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 81-4,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-03-02,2005-03-04,2006-06-13,제2종근린생활시설,511.9,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1186,1186,건축행정기록,위험물저장및처리시설,인천광역시 미추홀구 주안동 1565-1 외1필지,37.4494624,126.6903567,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 1565-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-03-02,2005-03-09,2005-04-16,위험물저장및처리시설,840.9,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1187,1187,건축행정기록,교육연구및복지시설,인천광역시 미추홀구 도화동 223-24,37.4675601,126.6664747,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 223-24,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-02-28,2005-04-21,2005-07-06,교육연구및복지시설,143.6,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1188,1188,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 학익동 694-5,37.4387562,126.6622442,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 694-5,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-02-28,2005-03-04,2005-06-24,제2종근린생활시설,308,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1189,1189,건축행정기록,공장,인천광역시 미추홀구 학익동 587-59,37.4399080,126.6383910,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 587-59,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-02-23,2005-02-23,2005-03-29,공장,66118,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1190,1190,건축행정기록,단독주택,인천광역시 미추홀구 용현동 621-148,37.4516806,126.6369179,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 621-148,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-02-21,2005-02-24,2005-03-08,단독주택,172.3,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1191,1191,건축행정기록,공장,인천광역시 미추홀구 주안동 3-39,37.4718611,126.6838969,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 3-39,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-02-18,2005-03-22,2005-07-19,공장,1386.7,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1192,1192,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 용현동 122-6,37.4549591,126.6613065,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 122-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-02-17,2005-02-22,2005-05-09,제2종근린생활시설,140.65,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1193,1193,건축행정기록,숙박시설,인천광역시 미추홀구 주안동 153-1,37.4619801,126.6816746,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 153-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-02-07,2005-02-14,2005-04-08,숙박시설,270.3,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1194,1194,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 학익동 128-10,37.4412257,126.6704948,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 128-10,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-02-04,2005-03-24,2005-10-26,제2종근린생활시설,102,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1195,1195,건축행정기록,제1종근린생활시설,인천광역시 미추홀구 주안동 264-9,37.4639843,126.6763655,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 264-9,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-02-02,2005-02-03,2005-03-19,제1종근린생활시설,229.8,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1196,1196,건축행정기록,제1종근린생활시설,인천광역시 미추홀구 숭의동 117-10,37.4664779,126.6521238,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 숭의동 117-10,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-01-31,2005-02-22,2006-01-10,제1종근린생활시설,296,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1197,1197,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 주안동 216-7 외2필지,37.4609215,126.6782928,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 216-7,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-01-28,2005-02-04,2005-02-14,제2종근린생활시설,1400,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1198,1198,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 용현동 198-21,37.4517672,126.6551947,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 198-21,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2005-01-27,2005-02-01,2005-04-29,제2종근린생활시설,116.4,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1199,1199,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 주안동 1000-4,37.4592731,126.6889448,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 1000-4,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2005-01-21,2005-01-26,,제2종근린생활시설,248.6,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1200,1200,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 주안동 262-5,37.4643788,126.6769236,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 262-5,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-01-21,2005-01-26,2005-02-21,제2종근린생활시설,232,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1201,1201,건축행정기록,단독주택,인천광역시 미추홀구 학익동 312-96,37.4452555,126.6646463,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 312-96,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2005-01-12,2005-09-06,2005-12-16,단독주택,75,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1202,1202,건축행정기록,단독주택,인천광역시 미추홀구 학익동 312-105,37.4454182,126.6646368,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 312-105,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2005-01-12,2005-08-10,2005-12-22,단독주택,55.37,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1203,1203,건축행정기록,단독주택,인천광역시 미추홀구 학익동 312-104,37.4454920,126.6647019,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 312-104,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2005-01-12,2006-05-30,2006-11-03,단독주택,53,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1204,1204,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 용현동 621-16,37.4531227,126.6361558,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 621-16,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-01-12,2005-01-17,2005-06-02,제2종근린생활시설,164.9,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1205,1205,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 용현동 627-522,37.4490329,126.6349796,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 627-522,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-01-06,2005-01-07,2005-02-02,제2종근린생활시설,98,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1206,1206,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 주안동 1464-1,37.4487830,126.6801721,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 1464-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-01-05,2005-01-06,2005-02-23,제2종근린생활시설,156.2,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1207,1207,건축행정기록,교육연구및복지시설,인천광역시 미추홀구 주안동 16-141,37.4684050,126.6815734,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 16-141,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2005-01-04,2005-01-10,2005-02-15,교육연구및복지시설,3026.24,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1208,1208,건축행정기록,제1종근린생활시설,인천광역시 미추홀구 주안동 799-8,37.4518540,126.6689806,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 799-8,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2004-12-29,2005-01-06,2005-04-13,제1종근린생활시설,283.9,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1209,1209,건축행정기록,공장,인천광역시 미추홀구 학익동 587-122 외3필지,37.4371475,126.6470446,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 587-122,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2004-12-29,2004-12-30,2005-12-28,공장,3361,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1210,1210,건축행정기록,문화및집회시설,인천광역시 미추홀구 용현동 349-16,37.4552761,126.6480738,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 349-16,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2004-12-29,2005-02-18,2005-07-19,문화및집회시설,1597,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1211,1211,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 용현동 624-7,37.4565600,126.6362468,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 624-7,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2004-12-17,2004-12-18,2005-02-23,제2종근린생활시설,347.7,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1212,1212,건축행정기록,교육연구및복지시설,인천광역시 미추홀구 주안동 19-42 외1필지,37.4670492,126.6866155,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 19-42,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2004-12-17,2004-12-22,2005-01-26,교육연구및복지시설,834.5,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:1213,1213,건축행정기록,제1종근린생활시설,인천광역시 미추홀구 용현동 629-75,37.4531952,126.6331602,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 629-75,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2004-12-16,2004-12-17,2004-12-31,제1종근린생활시설,609.2,"주소 기반 추정 위치, 공사현장 좌표 아님"
