school_name,school_level,designation_type,program_name,year,source_url,source_file,source_published_date,retrieved_at,financial_support_amount,verification_status,designation_start_date,designation_end_date,period_basis,note
인천서흥초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2023-03-01,2027-02-28,official_period,2023년 지정 · 남부교육지원청 · 2027.2.28. 종료교 심의 승인
인천갈산초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2023-03-01,2027-02-28,official_period,2023년 지정 · 북부교육지원청 · 2027.2.28. 종료교 심의 승인
인천계양초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2023-03-01,2027-02-28,official_period,2023년 지정 · 북부교육지원청 · 2027.2.28. 종료교 심의 승인
인천동수초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2023-03-01,2027-02-28,official_period,2023년 지정 · 북부교육지원청 · 2027.2.28. 종료교 심의 승인
인천마곡초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2023-03-01,2027-02-28,official_period,2023년 지정 · 북부교육지원청 · 2027.2.28. 종료교 심의 승인
인천명현초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2023-03-01,2027-02-28,official_period,2023년 지정 · 북부교육지원청 · 2027.2.28. 종료교 심의 승인
인천상정초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2023-03-01,2027-02-28,official_period,2023년 지정 · 북부교육지원청 · 2027.2.28. 종료교 심의 승인
인천도림초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2023-03-01,2027-02-28,official_period,2023년 지정 · 동부교육지원청 · 2027.2.28. 종료교 심의 승인
양사초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2023-03-01,2027-02-28,official_period,2023년 지정 · 강화교육지원청 · 2027.2.28. 종료교 심의 승인
인천운서초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2023-03-01,2027-02-28,official_period,2023년 지정 · 남부교육지원청 · 2027.2.28. 종료교 심의 승인
인천귤현초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2023-03-01,2027-02-28,official_period,2023년 지정 · 북부교육지원청 · 2027.2.28. 종료교 심의 승인
인천동부초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2023-03-01,2027-02-28,official_period,2023년 지정 · 동부교육지원청 · 2027.2.28. 종료교 심의 승인
인천축현초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2023-03-01,2027-02-28,official_period,2023년 지정 · 동부교육지원청 · 2027.2.28. 종료교 심의 승인
합일초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2023-03-01,2027-02-28,official_period,2023년 지정 · 강화교육지원청 · 2027.2.28. 종료교 심의 승인
인천석암초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2024-03-01,,designation_year_only,2024년 지정 · 남부교육지원청
인천연학초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2024-03-01,,designation_year_only,2024년 지정 · 남부교육지원청
인천갈월초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2024-03-01,,designation_year_only,2024년 지정 · 북부교육지원청
인천화전초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2024-03-01,,designation_year_only,2024년 지정 · 북부교육지원청
인천효성초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2024-03-01,,designation_year_only,2024년 지정 · 북부교육지원청
