관리번호,공원명,공원구분,위도,경도,공원면적,gu,시설유형,park_function_class,park_function_label,park_function_basis
PLAYGROUND-0043,시영어린이공원,놀이터,37.45291,126.73583,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0044,창대어린이공원,놀이터,37.45291,126.73583,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0045,장승백이어린이공원,놀이터,37.45291,126.73583,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0046,대덕어린이공원,놀이터,37.45291,126.73583,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0047,담방어린이공원,놀이터,37.45291,126.73583,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0048,남동어린이공원,놀이터,37.45291,126.73583,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0049,장자어린이공원,놀이터,37.4538232,126.7524602,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0050,큰우물어린이공원,놀이터,37.4538232,126.7524602,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0051,장수천어린이공원,놀이터,37.4538232,126.7524602,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0052,장수사거리어린이공원,놀이터,37.4538232,126.7524602,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0053,구룡어린이공원,놀이터,37.4321061,126.7491895,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0054,선래어린이공원,놀이터,37.4321061,126.7491895,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0055,걸재어린이공원,놀이터,37.4321061,126.7491895,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0056,장아어린이공원,놀이터,37.4321061,126.7491895,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0057,서창근린공원(유아숲),놀이터,37.4321061,126.7491895,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0058,서창13녹지,놀이터,37.4321061,126.7491895,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0059,서창15녹지,놀이터,37.4321061,126.7491895,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0060,남촌어린이공원,놀이터,37.427366,126.7120811,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0061,도림1어린이공원,놀이터,37.42057,126.72663,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0062,도림이어린이공원,놀이터,37.42057,126.72663,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0063,오재(도림2)어린이공원,놀이터,37.42057,126.72663,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0064,도림산(도림3)어린이공원,놀이터,37.42057,126.72663,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0065,주적어린이공원,놀이터,37.42057,126.72663,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0066,어울근린공원(물놀이장),놀이터,37.4321061,126.7491895,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0067,물빛근린공원,놀이터,37.4321061,126.7491895,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0068,아랫말어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0069,동녘어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0070,방죽어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0071,너른들어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0072,소래어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0073,갯마을어린이공원-1(배드민턴장),놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0074,논현포대근린공원(유아숲),놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0075,호구포근린공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0076,갯골근린공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0077,앞골어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0078,신흥어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0079,아담어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0080,새진매어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0081,논현어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0082,오봉어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0083,가온어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0084,호암어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0085,늘솔길근린공원(유아숲),놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0086,한아름근린공원(물놀이장),놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0087,고잔어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0088,꿈꾸는어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0089,푸른어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0090,섬꽃어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0091,별빛어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0092,물방울어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0093,돌섬어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0094,모험어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0095,바람어린이공원,놀이터,37.4031099,126.7261793,,남동구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0096,샘말어린이공원 놀이터,놀이터,37.4191608,126.6849462,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0097,동춘근린공원 놀이터,놀이터,37.4046979,126.6650924,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0098,느티나무(별바리기)어린이공원 놀이터,놀이터,37.4278854,126.6963107,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0099,이야기(터널)어린이공원 놀이터,놀이터,37.4234771,126.6645224,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0100,부수지근린공원 놀이터,놀이터,37.4046979,126.6650924,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0101,동막근린공원 놀이터,놀이터,37.4046979,126.6650924,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0102,봉재어린이공원 놀이터,놀이터,37.4046979,126.6650924,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0103,청량어린이공원 놀이터,놀이터,37.4046979,126.6650924,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0104,은행나무어린이공원 놀이터,놀이터,37.4278854,126.6963107,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0105,효정어린이공원 놀이터,놀이터,37.4191608,126.6849462,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0106,솔샘어린이공원놀이터,놀이터,37.4234771,126.6645224,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0107,한진어린이공원 놀이시설,놀이터,37.4232781,126.6482736,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0108,청담어린이공원 놀이터,놀이터,37.4234771,126.6645224,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0109,향나무어린이공원,놀이터,37.4234771,126.6645224,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0110,성호어린이공원 놀이터,놀이터,37.4234771,126.6645224,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0111,두리어린이공원 놀이터,놀이터,37.4278854,126.6963107,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0112,일단지어린이공원 놀이터,놀이터,37.4191608,126.6849462,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0113,연일어린이공원 놀이터,놀이터,37.4191608,126.6849462,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0114,중앙어린이공원 놀이터,놀이터,37.4234771,126.6645224,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0115,학어린이공원 놀이터,놀이터,37.4278854,126.6963107,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0116,풍림어린이공원놀이터,놀이터,37.4046979,126.6650924,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0117,선유어린이공원 놀이터,놀이터,37.4278854,126.6963107,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0118,늘봄어린이공원 놀이터,놀이터,37.4191608,126.6849462,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0119,승정어린이공원 놀이터,놀이터,37.4234771,126.6645224,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0120,대학공원 유아숲 체험원,놀이터,37.4191608,126.6849462,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0121,청은어린이공원 놀이터,놀이터,37.4046979,126.6650924,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0122,동남어린이공원 놀이터,놀이터,37.4046979,126.6650924,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0123,승기어린이공원 놀이터,놀이터,37.4278854,126.6963107,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0124,선학어린이공원 놀이터,놀이터,37.4278854,126.6963107,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0125,원도장어린이공원 놀이터,놀이터,37.4278854,126.6963107,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0126,마리어린이공원 놀이터,놀이터,37.4191608,126.6849462,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0127,함박어린이공원 놀이터,놀이터,37.4191608,126.6849462,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0128,문남어린이공원 놀이터,놀이터,37.4191608,126.6849462,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0129,문화공원 어린이 놀이터,놀이터,37.4191608,126.6849462,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0130,양지근린공원 놀이터,놀이터,37.4191608,126.6849462,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0131,솔안근린공원 놀이터,놀이터,37.4191608,126.6849462,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0132,새싹어린이공원 놀이터,놀이터,37.4232781,126.6482736,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0133,시대어린이공원 놀이터,놀이터,37.4234771,126.6645224,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0134,하나어린이공원놀이터,놀이터,37.4234771,126.6645224,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0135,안골어린이공원 놀이터,놀이터,37.4234771,126.6645224,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0136,백제우물어린이공원 놀이터,놀이터,37.4234771,126.6645224,,연수구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0137,영종하늘도시 서한이다음 로스트벨리,놀이터,37.492422,126.5595696,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0138,인천유림노르웨이숲 에듀오션 103동부 놀이터,놀이터,37.44814,126.62876,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0139,인천영종LH2단지 아파트 보육시설 옆 유아놀이터,놀이터,37.48447,126.48626,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0140,스카이시티자이아파트 어린이놀이터3(108동~109동사이),놀이터,37.4918768,126.5601895,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0141,e편한세상영종하늘도시아파트 105동뒤 어린이놀이터,놀이터,37.4779626,126.5147712,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0142,우주탐험 어린이놀이시설 3,놀이터,37.48447,126.48626,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0143,날아라UFO공원 어린이놀이시설 2,놀이터,37.48447,126.48626,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0144,자전거공원 어린이놀이시설,놀이터,37.48447,126.48626,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0145,어린이공원 15호,놀이터,37.48447,126.48626,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0146,어린이공원 3호,놀이터,37.48447,126.48626,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0147,근린공원 6호,놀이터,37.489607,126.5333069,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0148,씨사이드파크 족욕장 놀이터,놀이터,37.4692769,126.5149884,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0149,철새공원 어린이놀이시설,놀이터,37.489607,126.5333069,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0150,갯벌놀이공원 어린이놀이시설,놀이터,37.489607,126.5333069,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0151,구립운남어린이집,놀이터,37.4941385,126.5314494,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0152,진달래공원 어린이놀이시설,놀이터,37.489607,126.5333069,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0153,은방울공원 어린이놀이시설,놀이터,37.489607,126.5333069,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0154,오가공원 어린이놀이시설,놀이터,37.489607,126.5333069,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0155,운남근린공원 어린이놀이시설,놀이터,37.489607,126.5333069,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0156,신생삼성아파트 놀이터,놀이터,37.4656933,126.6295712,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0157,매화공원 어린이놀이시설,놀이터,37.48447,126.48626,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0158,큰말공원 어린이놀이시설,놀이터,37.48447,126.48626,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0159,용샘공원 어린이놀이시설,놀이터,37.48447,126.48626,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0160,눈돌공원 어린이놀이시설,놀이터,37.48447,126.48626,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0161,율목공원 어린이놀이시설,놀이터,37.4700935,126.6350444,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0162,도원공원 어린이놀이시설,놀이터,37.4672333,126.6399999,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0163,창포공원 어린이놀이시설,놀이터,37.48447,126.48626,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0164,모란공원 어린이놀이시설,놀이터,37.48447,126.48626,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0165,인천공항어린이집 놀이터-2,놀이터,37.48447,126.48626,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0166,한별프라이빌 놀이터,놀이터,37.4634659,126.6344122,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0167,대림아파트 놀이터,놀이터,37.4665074,126.6304424,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0168,앵두공원 어린이놀이시설,놀이터,37.48447,126.48626,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
PLAYGROUND-0169,초롱공원 어린이놀이시설,놀이터,37.48447,126.48626,,중구,놀이터,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
