grid_id,cx,cy,gu,gu_assignment_method,linked_schools,linked_school_count,worst_case_type,avg_green_ratio,avg_playground_count,avg_park_dist_m,land_feasibility_level,priority_score,candidate_rank,candidate_total_pop_current,candidate_child_current,gu_predicted_2029,gu_predicted_2031,actual_2025,gu_growth_factor_2029,gu_growth_factor_2031,legacy_forecast_2029,legacy_forecast_2031,legacy_xgb_predicted_2029,legacy_xgb_predicted_2031,forecast_2029,forecast_2031,xgb_predicted_2029,xgb_predicted_2031,nearest_park_dist,nearest_pg_dist,demand_label,demand_note,demand_model_version
CG_01096,126.71139575385182,37.52965371697816,계양구,linked_school_majority,"['인천효성동초등학교', '인천명현초등학교', '인천효성남초등학교']",3,2.0,1.766,0.0,393.633,medium,43.0,947,1020.648,80.832,10615,7314,17382,0.6106892187320216,0.4207801173627891,1139,1100,1139,1100,49,34,49,34,0.0,7422.5,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01145,126.71589575385183,37.52965371697816,계양구,linked_school_majority,"['인천효성동초등학교', '인천명현초등학교', '인천효성남초등학교']",3,2.0,1.766,0.0,393.633,medium,71.0,639,1665.711,132.515,10615,7314,17382,0.6106892187320216,0.4207801173627891,1139,1100,1139,1100,81,56,81,56,326.3,7798.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00334,126.65289575385172,37.42390371697832,연수구,linked_school_majority,"['인천옥련초등학교', '인천능허대초등학교', '인천축현초등학교']",3,2.0,0.917,1.333,247.567,medium,146.2,233,2060.121,153.032,45549,44742,47287,0.9632457123522321,0.9461797111256793,1286,1092,1286,1092,147,145,147,145,126.1,535.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00311,126.65064575385172,37.42390371697832,연수구,linked_school_majority,"['인천옥련초등학교', '인천능허대초등학교', '인천축현초등학교']",3,2.0,0.917,1.333,247.567,medium,217.4,128,2522.351,227.561,45549,44742,47287,0.9632457123522321,0.9461797111256793,1286,1092,1286,1092,219,215,219,215,293.8,401.9,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00310,126.65064575385172,37.42165371697833,연수구,linked_school_majority,"['인천옥련초등학교', '인천능허대초등학교', '인천축현초등학교']",3,2.0,0.917,1.333,247.567,medium,44.0,932,509.868,45.999,45549,44742,47287,0.9632457123522321,0.9461797111256793,1286,1092,1286,1092,44,44,44,44,186.2,439.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01265,126.72489575385184,37.45990371697827,남동구,linked_school_majority,"['인천인동초등학교', '인천동부초등학교']",2,2.0,0.578,0.5,181.75,medium,41.8,967,1322.093,99.027,18709,10219,36005,0.5196222746840716,0.28382169143174557,752,548,752,548,51,28,51,28,373.8,883.4,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01267,126.72489575385184,37.46440371697826,남동구,linked_school_majority,"['인천인동초등학교', '인천동부초등학교']",2,2.0,0.578,0.5,181.75,medium,73.6,621,2301.748,172.405,18709,10219,36005,0.5196222746840716,0.28382169143174557,752,548,752,548,90,49,90,49,184.0,346.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01233,126.72264575385184,37.462153716978264,남동구,linked_school_majority,"['인천인동초등학교', '인천동부초등학교']",2,2.0,0.578,0.5,181.75,medium,62.4,730,1964.394,147.136,18709,10219,36005,0.5196222746840716,0.28382169143174557,752,548,752,548,76,42,76,42,0.0,643.2,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01266,126.72489575385184,37.462153716978264,남동구,linked_school_majority,"['인천인동초등학교', '인천동부초등학교']",2,2.0,0.578,0.5,181.75,medium,70.4,645,2219.888,166.273,18709,10219,36005,0.5196222746840716,0.28382169143174557,752,548,752,548,86,47,86,47,125.0,553.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01234,126.72264575385184,37.46440371697826,남동구,linked_school_majority,"['인천인동초등학교', '인천동부초등학교']",2,2.0,0.578,0.5,181.75,medium,122.2,309,3836.629,287.37,18709,10219,36005,0.5196222746840716,0.28382169143174557,752,548,752,548,149,82,149,82,211.5,392.7,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01315,126.72714575385184,37.54315371697814,계양구,linked_school_majority,"['인천안산초등학교', '인천안남초등학교', '인천부평초등학교']",3,2.0,0.305,0.0,434.367,medium,20.2,1252,928.784,38.107,10615,7314,17382,0.6106892187320216,0.4207801173627891,482,405,482,405,23,16,23,16,365.7,9475.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00282,126.64614575385171,37.42615371697832,연수구,linked_school_majority,"['인천옥련초등학교', '인천능허대초등학교']",2,2.0,0.755,2.0,223.6,medium,260.4,79,3019.253,272.391,45549,44742,47287,0.9632457123522321,0.9461797111256793,1122,974,1122,974,262,258,262,258,597.8,631.3,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00298,126.64839575385172,37.428403716978316,연수구,linked_school_majority,"['인천옥련초등학교', '인천능허대초등학교']",2,2.0,0.755,2.0,223.6,medium,104.2,386,1199.814,108.657,45549,44742,47287,0.9632457123522321,0.9461797111256793,1122,974,1122,974,105,103,105,103,365.9,601.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00296,126.64839575385172,37.42390371697832,연수구,linked_school_majority,"['인천옥련초등학교', '인천능허대초등학교']",2,2.0,0.755,2.0,223.6,medium,111.2,355,1289.516,116.337,45549,44742,47287,0.9632457123522321,0.9461797111256793,1122,974,1122,974,112,110,112,110,149.1,149.1,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00295,126.64839575385172,37.42165371697833,연수구,linked_school_majority,"['인천옥련초등학교', '인천능허대초등학교']",2,2.0,0.755,2.0,223.6,medium,87.2,502,1007.29,90.876,45549,44742,47287,0.9632457123522321,0.9461797111256793,1122,974,1122,974,88,86,88,86,287.1,287.1,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00297,126.64839575385172,37.42615371697832,연수구,linked_school_majority,"['인천옥련초등학교', '인천능허대초등학교']",2,2.0,0.755,2.0,223.6,medium,116.2,325,1345.551,121.393,45549,44742,47287,0.9632457123522321,0.9461797111256793,1122,974,1122,974,117,115,117,115,196.6,321.7,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00263,126.64389575385171,37.42390371697832,연수구,linked_school_majority,"['인천옥련초등학교', '인천능허대초등학교']",2,2.0,0.755,2.0,223.6,medium,158.2,206,1834.572,165.511,45549,44742,47287,0.9632457123522321,0.9461797111256793,1122,974,1122,974,159,157,159,157,201.2,436.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00280,126.64614575385171,37.42165371697833,연수구,linked_school_majority,"['인천옥련초등학교', '인천능허대초등학교']",2,2.0,0.755,2.0,223.6,medium,75.6,604,878.933,79.295,45549,44742,47287,0.9632457123522321,0.9461797111256793,1122,974,1122,974,76,75,76,75,279.5,279.5,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00313,126.65064575385172,37.428403716978316,연수구,linked_school_majority,"['인천옥련초등학교', '인천능허대초등학교']",2,2.0,0.755,2.0,223.6,medium,74.6,612,859.423,77.914,45549,44742,47287,0.9632457123522321,0.9461797111256793,1122,974,1122,974,75,74,75,74,481.6,755.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00312,126.65064575385172,37.42615371697832,연수구,linked_school_majority,"['인천옥련초등학교', '인천능허대초등학교']",2,2.0,0.755,2.0,223.6,medium,142.8,244,1656.988,149.49,45549,44742,47287,0.9632457123522321,0.9461797111256793,1122,974,1122,974,144,141,144,141,97.9,577.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00281,126.64614575385171,37.42390371697832,연수구,linked_school_majority,"['인천옥련초등학교', '인천능허대초등학교']",2,2.0,0.755,2.0,223.6,medium,245.4,94,2847.033,256.853,45549,44742,47287,0.9632457123522321,0.9461797111256793,1122,974,1122,974,247,243,247,243,245.0,245.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00707,126.67989575385177,37.45090371697828,미추홀구,linked_school_majority,"['인천주안남초등학교', '인천남부초등학교']",2,2.0,0.436,0.0,182.75,medium,49.8,865,785.266,55.085,29598,28346,32268,0.9172554853105244,0.8784554357257964,494,370,494,370,51,48,51,48,414.2,2593.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00706,126.67989575385177,37.448653716978285,미추홀구,linked_school_majority,"['인천주안남초등학교', '인천남부초등학교']",2,2.0,0.436,0.0,182.75,medium,49.8,864,786.191,55.15,29598,28346,32268,0.9172554853105244,0.8784554357257964,494,370,494,370,51,48,51,48,472.1,2772.5,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01081,126.71139575385182,37.45990371697827,남동구,linked_school_majority,"['인천간석초등학교', '상인천초등학교', '인천상아초등학교']",3,2.0,0.42,0.0,429.0,medium,68.8,666,1899.619,161.239,18709,10219,36005,0.5196222746840716,0.28382169143174557,1003,761,1003,761,84,46,84,46,441.6,542.3,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01114,126.71364575385182,37.462153716978264,남동구,linked_school_majority,"['인천간석초등학교', '상인천초등학교', '인천상아초등학교']",3,2.0,0.42,0.0,429.0,medium,36.0,1056,992.585,84.25,18709,10219,36005,0.5196222746840716,0.28382169143174557,1003,761,1003,761,44,24,44,24,245.3,586.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01082,126.71139575385182,37.462153716978264,남동구,linked_school_majority,"['인천간석초등학교', '상인천초등학교', '인천상아초등학교']",3,2.0,0.42,0.0,429.0,medium,56.6,785,1559.235,132.347,18709,10219,36005,0.5196222746840716,0.28382169143174557,1003,761,1003,761,69,38,69,38,550.7,560.5,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01495,126.73839575385186,37.48465371697823,부평구,linked_school_majority,"['인천부개초등학교', '인천일신초등학교']",2,2.0,0.97,0.0,262.15,medium,68.6,669,1006.424,82.256,31630,28973,36723,0.8613130735506358,0.7889605969011246,483,416,483,416,71,65,71,65,217.1,3497.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01494,126.73839575385186,37.48240371697823,부평구,linked_school_majority,"['인천부개초등학교', '인천일신초등학교']",2,2.0,0.97,0.0,262.15,medium,53.4,825,915.115,64.097,31630,28973,36723,0.8613130735506358,0.7889605969011246,483,416,483,416,55,51,55,51,374.7,3644.1,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01521,126.74064575385187,37.48465371697823,부평구,linked_school_majority,"['인천부개초등학교', '인천일신초등학교']",2,2.0,0.97,0.0,262.15,medium,94.4,446,1388.179,113.371,31630,28973,36723,0.8613130735506358,0.7889605969011246,483,416,483,416,98,89,98,89,95.2,3692.9,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01520,126.74064575385187,37.48240371697823,부평구,linked_school_majority,"['인천부개초등학교', '인천일신초등학교']",2,2.0,0.97,0.0,262.15,medium,104.4,384,1792.022,125.518,31630,28973,36723,0.8613130735506358,0.7889605969011246,483,416,483,416,108,99,108,99,0.0,3931.7,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01546,126.74289575385187,37.486903716978226,부평구,linked_school_majority,"['인천부개초등학교', '인천일신초등학교']",2,2.0,0.97,0.0,262.15,medium,58.0,773,884.844,69.886,31630,28973,36723,0.8613130735506358,0.7889605969011246,483,416,483,416,60,55,60,55,307.2,3890.5,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01545,126.74289575385187,37.48465371697823,부평구,linked_school_majority,"['인천부개초등학교', '인천일신초등학교']",2,2.0,0.97,0.0,262.15,medium,64.6,705,968.303,77.232,31630,28973,36723,0.8613130735506358,0.7889605969011246,483,416,483,416,67,61,67,61,280.3,3971.1,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01496,126.73839575385186,37.486903716978226,부평구,linked_school_majority,"['인천부개초등학교', '인천일신초등학교']",2,2.0,0.97,0.0,262.15,medium,88.8,488,1276.533,106.89,31630,28973,36723,0.8613130735506358,0.7889605969011246,483,416,483,416,92,84,92,84,349.9,3504.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01522,126.74064575385187,37.486903716978226,부평구,linked_school_majority,"['인천부개초등학교', '인천일신초등학교']",2,2.0,0.97,0.0,262.15,medium,97.8,425,1401.586,117.361,31630,28973,36723,0.8613130735506358,0.7889605969011246,483,416,483,416,101,93,101,93,226.1,3751.4,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01171,126.71814575385183,37.462153716978264,남동구,linked_school_majority,"['인천간석초등학교', '인천인동초등학교']",2,2.0,0.929,0.0,200.65,medium,40.2,991,1111.848,94.373,18709,10219,36005,0.5196222746840716,0.28382169143174557,865,674,865,674,49,27,49,27,154.9,502.2,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01201,126.72039575385183,37.45765371697827,남동구,linked_school_majority,"['인천간석초등학교', '인천인동초등학교']",2,2.0,0.929,0.0,200.65,medium,56.6,787,1782.369,132.543,18709,10219,36005,0.5196222746840716,0.28382169143174557,865,674,865,674,69,38,69,38,394.8,1250.3,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01138,126.71589575385183,37.462153716978264,남동구,linked_school_majority,"['인천간석초등학교', '인천인동초등학교']",2,2.0,0.929,0.0,200.65,medium,37.6,1026,1054.181,89.479,18709,10219,36005,0.5196222746840716,0.28382169143174557,865,674,865,674,46,25,46,25,191.5,529.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01202,126.72039575385183,37.45990371697827,남동구,linked_school_majority,"['인천간석초등학교', '인천인동초등학교']",2,2.0,0.929,0.0,200.65,medium,31.2,1114,945.52,73.089,18709,10219,36005,0.5196222746840716,0.28382169143174557,865,674,865,674,38,21,38,21,62.5,914.7,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01091,126.71139575385182,37.5026537169782,부평구,linked_school_majority,"['인천부곡초등학교', '인천마장초등학교', '인천미산초등학교']",3,1.0,0.288,0.0,800.9,high,237.6,104,2455.758,189.867,31630,28973,36723,0.8613130735506358,0.7889605969011246,1133,891,1133,891,164,150,164,150,671.2,4544.3,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00905,126.6978957538518,37.46440371697826,남동구,linked_school_majority,"['인천주원초등학교', '인천경원초등학교', '인천석정초등학교']",3,2.0,0.748,0.333,231.567,medium,36.6,1053,1389.142,85.988,18709,10219,36005,0.5196222746840716,0.28382169143174557,1431,1154,1431,1154,45,24,45,24,267.7,267.7,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00932,126.7001457538518,37.46440371697826,남동구,linked_school_majority,"['인천주원초등학교', '인천경원초등학교', '인천석정초등학교']",3,2.0,0.748,0.333,231.567,medium,10.0,1387,399.396,23.789,18709,10219,36005,0.5196222746840716,0.28382169143174557,1431,1154,1431,1154,12,7,12,7,299.6,299.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
