grid_id,cx,cy,linked_school_count,forecast_2029_x,forecast_2031_x,worst_case_type,avg_green_ratio,avg_playground_count,avg_park_dist_m,land_feasibility_level,priority_score,candidate_rank,xgb_predicted_2029_x,xgb_predicted_2031_x,forecast_2029_y,forecast_2031_y,xgb_predicted_2029_y,xgb_predicted_2031_y,original_forecast_2029,original_forecast_2031,original_xgb_predicted_2029,original_xgb_predicted_2031,forecast_2029,forecast_2031,xgb_predicted_2029,xgb_predicted_2031,nearest_park_dist,nearest_pg_dist,linked_schools
CG_00967,126.7023957538518,37.50940371697819,3,1113,1157,1.0,0.387,0.0,642.0,high,1695.9,31,406,352,1554,1518,1554,1518,,,,,1554,1518,1554,1518,432.2,5081.2,"['인천부마초등학교', '인천산곡초등학교', '인천산곡북초등학교']"
CG_01273,126.72489575385184,37.49590371697821,2,1712,1668,2.0,0.435,0.0,356.5,medium,1694.4,32,1140,917,1289,1169,1289,1169,,,,,1289,1169,1289,1169,568.3,3967.4,"['인천부평동초등학교', '인천부평서초등학교']"
CG_01211,126.72039575385185,37.49590371697821,2,1712,1668,2.0,0.435,0.0,356.5,medium,1694.4,33,1125,793,1289,1169,1289,1169,,,,,1289,1169,1289,1169,296.5,3980.7,"['인천부평동초등학교', '인천부평서초등학교']"
CG_01240,126.72264575385184,37.49590371697821,2,1712,1668,2.0,0.435,0.0,356.5,medium,1694.4,34,1140,914,1289,1169,1289,1169,,,,,1289,1169,1289,1169,472.3,4156.5,"['인천부평동초등학교', '인천부평서초등학교']"
CG_01274,126.72489575385184,37.49815371697821,2,1712,1668,2.0,0.435,0.0,356.5,medium,1694.4,35,1172,967,1289,1169,1289,1169,,,,,1289,1169,1289,1169,701.5,4223.7,"['인천부평동초등학교', '인천부평서초등학교']"
CG_01061,126.7091457538518,37.50940371697819,2,1114,1142,1.0,0.0,0.0,820.55,high,1687.8,36,729,412,913,796,913,796,,,,,913,796,913,796,1183.8,5198.9,"['인천부마초등학교', '인천마장초등학교']"
CG_01026,126.7068957538518,37.50940371697819,2,1114,1142,1.0,0.0,0.0,820.55,high,1687.8,37,518,365,913,796,913,796,,,,,913,796,913,796,783.0,5233.1,"['인천부마초등학교', '인천마장초등학교']"
CG_01430,126.73389575385184,37.53190371697816,3,1642,1658,2.0,0.542,0.0,404.0,medium,1648.4,38,438,279,922,713,922,713,,,,,922,713,922,713,477.7,7789.9,"['인천화전초등학교', '인천작동초등학교', '인천부현초등학교']"
CG_00522,126.66864575385176,37.51840371697818,3,1653,1631,2.0,0.065,0.333,451.667,medium,1644.2,39,706,742,2602,2574,2602,2574,,,,,2602,2574,2602,2574,587.1,6862.2,"['인천신현초등학교', '인천가현초등학교', '인천신현북초등학교']"
CG_00489,126.66639575385176,37.51840371697818,3,1653,1631,2.0,0.065,0.333,451.667,medium,1644.2,40,648,682,2602,2574,2602,2574,,,,,2602,2574,2602,2574,512.9,6857.8,"['인천신현초등학교', '인천가현초등학교', '인천신현북초등학교']"
CG_01418,126.73389575385184,37.493653716978216,2,1576,1628,2.0,0.676,0.0,369.45,medium,1596.8,41,881,725,2176,2166,2176,2166,,,,,2176,2166,2176,2166,229.9,3755.4,"['인천부개서초등학교', '인천부흥초등학교']"
CG_01375,126.73164575385184,37.493653716978216,2,1576,1628,2.0,0.676,0.0,369.45,medium,1596.8,42,880,724,2176,2166,2176,2166,,,,,2176,2166,2176,2166,303.9,3667.4,"['인천부개서초등학교', '인천부흥초등학교']"
CG_00960,126.7023957538518,37.47565371697824,3,1520,1627,3.0,1.709,0.0,211.467,low,1562.8,43,419,405,1107,1153,1107,1153,,,,,1107,1153,1107,1153,194.5,1124.7,"['인천동암초등학교', '인천십정초등학교', '인천하정초등학교']"
CG_00959,126.7023957538518,37.47340371697825,3,1520,1627,3.0,1.709,0.0,211.467,low,1562.8,44,419,412,1107,1153,1107,1153,,,,,1107,1153,1107,1153,54.6,851.2,"['인천동암초등학교', '인천십정초등학교', '인천하정초등학교']"
CG_00958,126.7023957538518,37.47115371697825,3,1520,1627,3.0,1.709,0.0,211.467,low,1562.8,45,419,412,1107,1153,1107,1153,,,,,1107,1153,1107,1153,349.3,691.2,"['인천동암초등학교', '인천십정초등학교', '인천하정초등학교']"
CG_01325,126.72939575385185,37.46215371697826,3,1548,1577,2.0,0.934,0.333,283.933,medium,1559.6,46,423,253,839,610,839,610,,,,,839,610,839,610,312.3,631.5,"['인천만수북초등학교', '인천새말초등학교', '인천동부초등학교']"
CG_01324,126.72939575385185,37.45990371697827,3,1548,1577,2.0,0.934,0.333,283.933,medium,1559.6,47,440,253,839,610,839,610,,,,,839,610,839,610,373.0,720.0,"['인천만수북초등학교', '인천새말초등학교', '인천동부초등학교']"
CG_01368,126.73164575385184,37.46215371697826,3,1548,1577,2.0,0.934,0.333,283.933,medium,1559.6,48,426,262,839,610,839,610,,,,,839,610,839,610,303.3,562.8,"['인천만수북초등학교', '인천새말초등학교', '인천동부초등학교']"
CG_01497,126.73839575385186,37.48915371697822,2,1529,1578,2.0,0.479,0.0,441.35,medium,1548.6,49,835,708,1446,1399,1446,1399,,,,,1446,1399,1446,1399,136.0,3918.4,"['인천부개초등학교', '인천부개서초등학교']"
CG_01416,126.73389575385184,37.48915371697822,2,1529,1578,2.0,0.479,0.0,441.35,medium,1548.6,50,863,755,1446,1399,1446,1399,,,,,1446,1399,1446,1399,617.2,3437.1,"['인천부개초등학교', '인천부개서초등학교']"
CG_01457,126.73614575385186,37.48915371697822,2,1529,1578,2.0,0.479,0.0,441.35,medium,1548.6,51,834,708,1446,1399,1446,1399,,,,,1446,1399,1446,1399,408.2,3646.1,"['인천부개초등학교', '인천부개서초등학교']"
CG_01146,126.71589575385184,37.53190371697816,3,1523,1558,2.0,1.766,0.0,393.633,medium,1537.0,52,480,304,1139,1100,1139,1100,,,,,1139,1100,1139,1100,764.8,8258.7,"['인천효성동초등학교', '인천명현초등학교', '인천효성남초등학교']"
CG_01096,126.71139575385182,37.52965371697816,3,1523,1558,2.0,1.766,0.0,393.633,medium,1537.0,53,387,246,1139,1100,1139,1100,,,,,1139,1100,1139,1100,0.0,7422.5,"['인천효성동초등학교', '인천명현초등학교', '인천효성남초등학교']"
CG_01145,126.71589575385184,37.52965371697816,3,1523,1558,2.0,1.766,0.0,393.633,medium,1537.0,54,480,304,1139,1100,1139,1100,,,,,1139,1100,1139,1100,326.3,7798.8,"['인천효성동초등학교', '인천명현초등학교', '인천효성남초등학교']"
CG_00334,126.65289575385172,37.42390371697832,3,1528,1488,2.0,0.917,1.333,247.567,medium,1512.0,55,563,602,1286,1092,1286,1092,,,,,1286,1092,1286,1092,126.1,535.0,"['인천옥련초등학교', '인천능허대초등학교', '인천축현초등학교']"
CG_00311,126.65064575385172,37.42390371697832,3,1528,1488,2.0,0.917,1.333,247.567,medium,1512.0,56,563,602,1286,1092,1286,1092,,,,,1286,1092,1286,1092,293.8,401.9,"['인천옥련초등학교', '인천능허대초등학교', '인천축현초등학교']"
CG_00310,126.65064575385172,37.42165371697833,3,1528,1488,2.0,0.917,1.333,247.567,medium,1512.0,57,563,603,1286,1092,1286,1092,,,,,1286,1092,1286,1092,186.2,439.0,"['인천옥련초등학교', '인천능허대초등학교', '인천축현초등학교']"
CG_01265,126.72489575385184,37.45990371697827,2,1428,1435,2.0,0.578,0.5,181.75,medium,1430.8,58,506,261,752,548,752,548,,,,,752,548,752,548,373.8,883.4,"['인천인동초등학교', '인천동부초등학교']"
CG_01267,126.72489575385184,37.46440371697826,2,1428,1435,2.0,0.578,0.5,181.75,medium,1430.8,59,369,227,752,548,752,548,,,,,752,548,752,548,184.0,346.6,"['인천인동초등학교', '인천동부초등학교']"
CG_01233,126.72264575385184,37.46215371697826,2,1428,1435,2.0,0.578,0.5,181.75,medium,1430.8,60,488,261,752,548,752,548,,,,,752,548,752,548,0.0,643.2,"['인천인동초등학교', '인천동부초등학교']"
CG_01266,126.72489575385184,37.46215371697826,2,1428,1435,2.0,0.578,0.5,181.75,medium,1430.8,61,488,261,752,548,752,548,,,,,752,548,752,548,125.0,553.0,"['인천인동초등학교', '인천동부초등학교']"
CG_01234,126.72264575385184,37.46440371697826,2,1428,1435,2.0,0.578,0.5,181.75,medium,1430.8,62,369,227,752,548,752,548,,,,,752,548,752,548,211.5,392.7,"['인천인동초등학교', '인천동부초등학교']"
CG_01315,126.72714575385184,37.54315371697814,3,1377,1379,2.0,0.305,0.0,434.367,medium,1377.8,63,265,178,482,405,482,405,,,,,482,405,482,405,365.7,9475.6,"['인천안산초등학교', '인천안남초등학교', '인천부평초등학교']"
CG_00282,126.64614575385173,37.42615371697832,2,1361,1325,2.0,0.755,2.0,223.6,medium,1346.6,64,1104,1038,1122,974,1122,974,,,,,1122,974,1122,974,597.8,631.3,"['인천옥련초등학교', '인천능허대초등학교']"
CG_00298,126.64839575385172,37.42840371697832,2,1361,1325,2.0,0.755,2.0,223.6,medium,1346.6,65,1061,1038,1122,974,1122,974,,,,,1122,974,1122,974,365.9,601.8,"['인천옥련초등학교', '인천능허대초등학교']"
CG_00296,126.64839575385172,37.42390371697832,2,1361,1325,2.0,0.755,2.0,223.6,medium,1346.6,66,1121,1010,1122,974,1122,974,,,,,1122,974,1122,974,149.1,149.1,"['인천옥련초등학교', '인천능허대초등학교']"
CG_00295,126.64839575385172,37.42165371697833,2,1361,1325,2.0,0.755,2.0,223.6,medium,1346.6,67,1121,1011,1122,974,1122,974,,,,,1122,974,1122,974,287.1,287.1,"['인천옥련초등학교', '인천능허대초등학교']"
CG_00297,126.64839575385172,37.42615371697832,2,1361,1325,2.0,0.755,2.0,223.6,medium,1346.6,68,1104,1038,1122,974,1122,974,,,,,1122,974,1122,974,196.6,321.7,"['인천옥련초등학교', '인천능허대초등학교']"
CG_00263,126.64389575385172,37.42390371697832,2,1361,1325,2.0,0.755,2.0,223.6,medium,1346.6,69,986,967,1122,974,1122,974,,,,,1122,974,1122,974,201.2,436.6,"['인천옥련초등학교', '인천능허대초등학교']"
CG_00280,126.64614575385173,37.42165371697833,2,1361,1325,2.0,0.755,2.0,223.6,medium,1346.6,70,1121,1011,1122,974,1122,974,,,,,1122,974,1122,974,279.5,279.5,"['인천옥련초등학교', '인천능허대초등학교']"
CG_00313,126.65064575385172,37.42840371697832,2,1361,1325,2.0,0.755,2.0,223.6,medium,1346.6,71,841,893,1122,974,1122,974,,,,,1122,974,1122,974,481.6,755.0,"['인천옥련초등학교', '인천능허대초등학교']"
CG_00312,126.65064575385172,37.42615371697832,2,1361,1325,2.0,0.755,2.0,223.6,medium,1346.6,72,884,893,1122,974,1122,974,,,,,1122,974,1122,974,97.9,577.6,"['인천옥련초등학교', '인천능허대초등학교']"
CG_00281,126.64614575385173,37.42390371697832,2,1361,1325,2.0,0.755,2.0,223.6,medium,1346.6,73,1121,1010,1122,974,1122,974,,,,,1122,974,1122,974,245.0,245.0,"['인천옥련초등학교', '인천능허대초등학교']"
CG_00707,126.67989575385177,37.45090371697828,2,1313,1385,2.0,0.436,0.0,182.75,medium,1341.8,74,629,466,494,370,494,370,,,,,494,370,494,370,414.2,2593.0,"['인천주안남초등학교', '인천남부초등학교']"
CG_00706,126.67989575385177,37.448653716978285,2,1313,1385,2.0,0.436,0.0,182.75,medium,1341.8,75,623,412,494,370,494,370,,,,,494,370,494,370,472.1,2772.5,"['인천주안남초등학교', '인천남부초등학교']"
CG_01081,126.71139575385182,37.45990371697827,3,1336,1340,2.0,0.42,0.0,429.0,medium,1337.6,76,341,186,1003,761,1003,761,,,,,1003,761,1003,761,441.6,542.3,"['인천간석초등학교', '상인천초등학교', '인천상아초등학교']"
CG_01114,126.71364575385182,37.46215371697826,3,1336,1340,2.0,0.42,0.0,429.0,medium,1337.6,77,502,252,1003,761,1003,761,,,,,1003,761,1003,761,245.3,586.0,"['인천간석초등학교', '상인천초등학교', '인천상아초등학교']"
CG_01082,126.71139575385182,37.46215371697826,3,1336,1340,2.0,0.42,0.0,429.0,medium,1337.6,78,324,186,1003,761,1003,761,,,,,1003,761,1003,761,550.7,560.5,"['인천간석초등학교', '상인천초등학교', '인천상아초등학교']"
CG_01495,126.73839575385186,37.48465371697823,2,1297,1389,2.0,0.97,0.0,262.15,medium,1333.8,79,778,801,483,416,483,416,,,,,483,416,483,416,217.1,3497.0,"['인천부개초등학교', '인천일신초등학교']"
CG_01494,126.73839575385186,37.48240371697823,2,1297,1389,2.0,0.97,0.0,262.15,medium,1333.8,80,569,613,483,416,483,416,,,,,483,416,483,416,374.7,3644.1,"['인천부개초등학교', '인천일신초등학교']"
CG_01521,126.74064575385188,37.48465371697823,2,1297,1389,2.0,0.97,0.0,262.15,medium,1333.8,81,780,752,483,416,483,416,,,,,483,416,483,416,95.2,3692.9,"['인천부개초등학교', '인천일신초등학교']"
CG_01520,126.74064575385188,37.48240371697823,2,1297,1389,2.0,0.97,0.0,262.15,medium,1333.8,82,584,613,483,416,483,416,,,,,483,416,483,416,0.0,3931.7,"['인천부개초등학교', '인천일신초등학교']"
CG_01546,126.74289575385188,37.48690371697823,2,1297,1389,2.0,0.97,0.0,262.15,medium,1333.8,83,483,434,483,416,483,416,,,,,483,416,483,416,307.2,3890.5,"['인천부개초등학교', '인천일신초등학교']"
CG_01545,126.74289575385188,37.48465371697823,2,1297,1389,2.0,0.97,0.0,262.15,medium,1333.8,84,464,383,483,416,483,416,,,,,483,416,483,416,280.3,3971.1,"['인천부개초등학교', '인천일신초등학교']"
CG_01496,126.73839575385186,37.48690371697823,2,1297,1389,2.0,0.97,0.0,262.15,medium,1333.8,85,801,852,483,416,483,416,,,,,483,416,483,416,349.9,3504.6,"['인천부개초등학교', '인천일신초등학교']"
CG_01522,126.74064575385188,37.48690371697823,2,1297,1389,2.0,0.97,0.0,262.15,medium,1333.8,86,799,803,483,416,483,416,,,,,483,416,483,416,226.1,3751.4,"['인천부개초등학교', '인천일신초등학교']"
CG_01171,126.71814575385184,37.46215371697826,2,1333,1298,2.0,0.929,0.0,200.65,medium,1319.0,87,473,272,865,674,865,674,,,,,865,674,865,674,154.9,502.2,"['인천간석초등학교', '인천인동초등학교']"
CG_01201,126.72039575385185,37.45765371697827,2,1333,1298,2.0,0.929,0.0,200.65,medium,1319.0,88,516,286,865,674,865,674,,,,,865,674,865,674,394.8,1250.3,"['인천간석초등학교', '인천인동초등학교']"
CG_01138,126.71589575385184,37.46215371697826,2,1333,1298,2.0,0.929,0.0,200.65,medium,1319.0,89,515,314,865,674,865,674,,,,,865,674,865,674,191.5,529.8,"['인천간석초등학교', '인천인동초등학교']"
CG_01202,126.72039575385185,37.45990371697827,2,1333,1298,2.0,0.929,0.0,200.65,medium,1319.0,90,513,286,865,674,865,674,,,,,865,674,865,674,62.5,914.7,"['인천간석초등학교', '인천인동초등학교']"
CG_01091,126.71139575385182,37.5026537169782,3,876,854,1.0,0.288,0.0,800.9,high,1300.8,91,547,337,1133,891,1133,891,,,,,1133,891,1133,891,671.2,4544.3,"['인천부곡초등학교', '인천마장초등학교', '인천미산초등학교']"
CG_00905,126.6978957538518,37.46440371697826,3,1273,1333,2.0,0.748,0.333,231.567,medium,1297.0,92,250,123,1431,1154,1431,1154,,,,,1431,1154,1431,1154,267.7,267.7,"['인천주원초등학교', '인천경원초등학교', '인천석정초등학교']"
CG_00932,126.7001457538518,37.46440371697826,3,1273,1333,2.0,0.748,0.333,231.567,medium,1297.0,93,259,111,1431,1154,1431,1154,,,,,1431,1154,1431,1154,299.6,299.6,"['인천주원초등학교', '인천경원초등학교', '인천석정초등학교']"
CG_00252,126.6416457538517,37.47340371697825,3,838,869,1.0,0.341,0.0,358.833,high,1275.6,94,159,129,922,877,922,877,,,,,922,877,922,877,610.0,742.2,"['인천서림초등학교', '인천창영초등학교', '영화초등학교']"
CG_00271,126.64389575385172,37.47340371697825,3,838,869,1.0,0.341,0.0,358.833,high,1275.6,95,156,123,922,877,922,877,,,,,922,877,922,877,698.9,780.0,"['인천서림초등학교', '인천창영초등학교', '영화초등학교']"
CG_00270,126.64389575385172,37.47115371697825,3,838,869,1.0,0.341,0.0,358.833,high,1275.6,96,156,123,922,877,922,877,,,,,922,877,922,877,458.4,534.9,"['인천서림초등학교', '인천창영초등학교', '영화초등학교']"
CG_01313,126.72714575385184,37.53865371697815,3,1288,1254,2.0,1.893,0.0,429.733,medium,1274.4,97,317,208,553,445,553,445,,,,,553,445,553,445,451.9,8919.3,"['인천안남초등학교', '인천작전초등학교', '인천부현초등학교']"
CG_01349,126.72939575385185,37.53865371697815,3,1288,1254,2.0,1.893,0.0,429.733,medium,1274.4,98,306,187,553,445,553,445,,,,,553,445,553,445,409.8,8843.1,"['인천안남초등학교', '인천작전초등학교', '인천부현초등학교']"
CG_01112,126.71364575385182,37.45765371697827,3,1253,1220,2.0,0.495,0.0,383.267,medium,1239.8,99,494,255,1334,932,1334,932,,,,,1334,932,1334,932,341.7,704.7,"['인천간석초등학교', '인천상아초등학교', '인천정각초등학교']"
CG_01135,126.71589575385184,37.45540371697828,3,1253,1220,2.0,0.495,0.0,383.267,medium,1239.8,100,494,238,1334,932,1334,932,,,,,1334,932,1334,932,285.7,674.1,"['인천간석초등학교', '인천상아초등학교', '인천정각초등학교']"
CG_01111,126.71364575385182,37.45540371697828,3,1253,1220,2.0,0.495,0.0,383.267,medium,1239.8,101,494,241,1334,932,1334,932,,,,,1334,932,1334,932,508.7,535.5,"['인천간석초등학교', '인천상아초등학교', '인천정각초등학교']"
CG_01113,126.71364575385182,37.45990371697827,3,1253,1220,2.0,0.495,0.0,383.267,medium,1239.8,102,491,255,1334,932,1334,932,,,,,1334,932,1334,932,130.1,759.5,"['인천간석초등학교', '인천상아초등학교', '인천정각초등학교']"
CG_01136,126.71589575385184,37.45765371697827,3,1253,1220,2.0,0.495,0.0,383.267,medium,1239.8,103,494,244,1334,932,1334,932,,,,,1334,932,1334,932,240.0,700.8,"['인천간석초등학교', '인천상아초등학교', '인천정각초등학교']"
CG_00796,126.68664575385178,37.44640371697829,2,1199,1265,2.0,1.049,0.0,130.95,medium,1225.4,104,363,403,586,469,586,469,,,,,586,469,586,469,320.3,2536.9,"['인천관교초등학교', '인천주안남초등학교']"
CG_00797,126.68664575385178,37.448653716978285,2,1199,1265,2.0,1.049,0.0,130.95,medium,1225.4,105,372,353,586,469,586,469,,,,,586,469,586,469,143.9,2186.7,"['인천관교초등학교', '인천주안남초등학교']"
CG_00817,126.68889575385178,37.448653716978285,2,1199,1265,2.0,1.049,0.0,130.95,medium,1225.4,106,399,353,586,469,586,469,,,,,586,469,586,469,420.7,1907.4,"['인천관교초등학교', '인천주안남초등학교']"
CG_01473,126.73614575385186,37.54315371697814,3,1228,1212,2.0,0.348,0.0,483.333,medium,1221.6,107,364,180,509,446,509,446,,,,,509,446,509,446,540.0,9130.2,"['인천안산초등학교', '인천안남초등학교', '인천병방초등학교']"
CG_01428,126.73389575385184,37.52740371697816,2,1194,1222,2.0,0.62,0.0,389.75,medium,1205.2,108,387,273,716,554,716,554,,,,,716,554,716,554,571.3,7376.1,"['인천화전초등학교', '인천작동초등학교']"
CG_01427,126.73389575385184,37.52515371697817,2,1194,1222,2.0,0.62,0.0,389.75,medium,1205.2,109,422,271,716,554,716,554,,,,,716,554,716,554,726.4,7156.5,"['인천화전초등학교', '인천작동초등학교']"
CG_01388,126.73164575385184,37.53190371697816,2,1194,1222,2.0,0.62,0.0,389.75,medium,1205.2,110,434,306,716,554,716,554,,,,,716,554,716,554,392.5,7964.5,"['인천화전초등학교', '인천작동초등학교']"
CG_01467,126.73614575385186,37.52965371697816,2,1194,1222,2.0,0.62,0.0,389.75,medium,1205.2,111,445,268,716,554,716,554,,,,,716,554,716,554,311.5,7801.5,"['인천화전초등학교', '인천작동초등학교']"
CG_01387,126.73164575385184,37.52965371697816,2,1194,1222,2.0,0.62,0.0,389.75,medium,1205.2,112,434,306,716,554,716,554,,,,,716,554,716,554,453.5,7727.7,"['인천화전초등학교', '인천작동초등학교']"
CG_01466,126.73614575385186,37.52740371697816,2,1194,1222,2.0,0.62,0.0,389.75,medium,1205.2,113,397,262,716,554,716,554,,,,,716,554,716,554,407.9,7511.4,"['인천화전초등학교', '인천작동초등학교']"
CG_01429,126.73389575385184,37.52965371697816,2,1194,1222,2.0,0.62,0.0,389.75,medium,1205.2,114,435,279,716,554,716,554,,,,,716,554,716,554,520.7,7583.6,"['인천화전초등학교', '인천작동초등학교']"
CG_01095,126.71139575385182,37.52740371697816,2,1171,1198,3.0,2.65,0.0,244.8,low,1181.8,115,260,182,719,631,719,631,,,,,719,631,719,631,263.7,7158.8,"['인천명현초등학교', '인천효성남초등학교']"
CG_01120,126.71364575385182,37.52965371697816,2,1171,1198,3.0,2.65,0.0,244.8,low,1181.8,116,351,243,719,631,719,631,,,,,719,631,719,631,265.0,7664.0,"['인천명현초등학교', '인천효성남초등학교']"
CG_00965,126.7023957538518,37.5049037169782,2,766,819,1.0,0.0,0.0,787.05,high,1180.8,117,342,299,1024,965,1024,965,,,,,1024,965,1024,965,301.2,4537.9,"['인천부마초등학교', '인천산곡초등학교']"
CG_00939,126.7001457538518,37.5071537169782,2,766,819,1.0,0.0,0.0,787.05,high,1180.8,118,259,210,1024,965,1024,965,,,,,1024,965,1024,965,772.7,4972.0,"['인천부마초등학교', '인천산곡초등학교']"
CG_00966,126.7023957538518,37.5071537169782,2,766,819,1.0,0.0,0.0,787.05,high,1180.8,119,365,259,1024,965,1024,965,,,,,1024,965,1024,965,713.1,4912.5,"['인천부마초등학교', '인천산곡초등학교']"
CG_00996,126.7046457538518,37.5049037169782,2,766,819,1.0,0.0,0.0,787.05,high,1180.8,120,342,299,1024,965,1024,965,,,,,1024,965,1024,965,448.2,4619.9,"['인천부마초등학교', '인천산곡초등학교']"
CG_00630,126.67539575385176,37.45315371697828,2,1163,1186,2.0,1.123,0.0,184.9,medium,1172.2,121,637,527,1147,1111,1147,1111,,,,,1147,1111,1147,1111,976.2,3214.9,"['인천주안초등학교', '인천남부초등학교']"
CG_00584,126.67314575385176,37.45090371697828,2,1163,1186,2.0,1.123,0.0,184.9,medium,1172.2,122,636,526,1147,1111,1147,1111,,,,,1147,1111,1147,1111,64.6,3245.7,"['인천주안초등학교', '인천남부초등학교']"
CG_00542,126.67089575385177,37.45090371697828,2,1163,1186,2.0,1.123,0.0,184.9,medium,1172.2,123,636,524,1147,1111,1147,1111,,,,,1147,1111,1147,1111,305.3,3484.8,"['인천주안초등학교', '인천남부초등학교']"
CG_00673,126.67764575385176,37.45315371697828,2,1163,1186,2.0,1.123,0.0,184.9,medium,1172.2,124,630,500,1147,1111,1147,1111,,,,,1147,1111,1147,1111,703.9,2942.6,"['인천주안초등학교', '인천남부초등학교']"
CG_00543,126.67089575385177,37.45315371697828,2,1163,1186,2.0,1.123,0.0,184.9,medium,1172.2,125,636,523,1147,1111,1147,1111,,,,,1147,1111,1147,1111,382.1,3225.2,"['인천주안초등학교', '인천남부초등학교']"
CG_00585,126.67314575385176,37.45315371697828,2,1163,1186,2.0,1.123,0.0,184.9,medium,1172.2,126,636,525,1147,1111,1147,1111,,,,,1147,1111,1147,1111,186.9,3030.0,"['인천주안초등학교', '인천남부초등학교']"
CG_00708,126.67989575385177,37.45315371697828,2,1163,1186,2.0,1.123,0.0,184.9,medium,1172.2,127,574,434,1147,1111,1147,1111,,,,,1147,1111,1147,1111,139.9,2415.2,"['인천주안초등학교', '인천남부초등학교']"
CG_01115,126.71364575385182,37.46440371697826,2,1134,1143,2.0,0.631,0.0,329.2,medium,1137.6,128,361,227,632,521,632,521,,,,,632,521,632,521,284.0,284.0,"['인천간석초등학교', '상인천초등학교']"
CG_00855,126.6933957538518,37.46440371697826,2,1101,1154,2.0,1.122,0.5,90.5,medium,1122.2,129,568,545,1261,1021,1261,1021,,,,,1261,1021,1261,1021,468.1,694.7,"['인천경원초등학교', '인천석정초등학교']"
CG_00875,126.6956457538518,37.46440371697826,2,1101,1154,2.0,1.122,0.5,90.5,medium,1122.2,130,602,545,1261,1021,1261,1021,,,,,1261,1021,1261,1021,420.9,420.9,"['인천경원초등학교', '인천석정초등학교']"
CG_00558,126.67089575385177,37.51840371697818,2,1096,1089,2.0,0.098,0.0,557.5,medium,1093.2,131,574,701,448,391,448,391,,,,,448,391,448,391,635.4,6928.2,"['인천신현초등학교', '인천신현북초등학교']"
CG_00557,126.67089575385177,37.51615371697818,2,1096,1089,2.0,0.098,0.0,557.5,medium,1093.2,132,565,701,448,391,448,391,,,,,448,391,448,391,689.7,6776.4,"['인천신현초등학교', '인천신현북초등학교']"
CG_00460,126.66414575385174,37.51615371697818,2,1096,1089,2.0,0.098,0.0,557.5,medium,1093.2,133,566,709,448,391,448,391,,,,,448,391,448,391,0.0,6346.0,"['인천신현초등학교', '인천신현북초등학교']"
CG_00520,126.66864575385176,37.51390371697818,2,1096,1089,2.0,0.098,0.0,557.5,medium,1093.2,134,613,781,448,391,448,391,,,,,448,391,448,391,627.6,6359.6,"['인천신현초등학교', '인천신현북초등학교']"
CG_00488,126.66639575385176,37.51615371697818,2,1096,1089,2.0,0.098,0.0,557.5,medium,1093.2,135,577,706,448,391,448,391,,,,,448,391,448,391,205.0,6532.7,"['인천신현초등학교', '인천신현북초등학교']"
CG_00521,126.66864575385176,37.51615371697818,2,1096,1089,2.0,0.098,0.0,557.5,medium,1093.2,136,645,781,448,391,448,391,,,,,448,391,448,391,498.4,6642.9,"['인천신현초등학교', '인천신현북초등학교']"
CG_00590,126.67314575385176,37.468903716978254,2,1058,1116,2.0,0.31,0.0,267.0,medium,1081.2,137,415,431,562,510,562,510,,,,,562,510,562,510,387.1,2506.1,"['인천대화초등학교', '인천주안북초등학교']"
CG_00589,126.67314575385176,37.46665371697826,2,1058,1116,2.0,0.31,0.0,267.0,medium,1081.2,138,415,449,562,510,562,510,,,,,562,510,562,510,473.2,2421.2,"['인천대화초등학교', '인천주안북초등학교']"
CG_01116,126.71364575385182,37.5049037169782,2,717,699,1.0,0.0,0.0,991.35,high,1064.7,139,360,301,535,437,535,437,,,,,535,437,535,437,1118.0,4921.3,"['인천마장초등학교', '인천미산초등학교']"
CG_01293,126.72714575385184,37.45990371697827,2,1033,1075,2.0,0.223,0.5,355.5,medium,1049.8,140,348,201,600,406,600,406,,,,,600,406,600,406,148.5,824.1,"['인천만수북초등학교', '인천동부초등학교']"
CG_01294,126.72714575385184,37.46215371697826,2,1033,1075,2.0,0.223,0.5,355.5,medium,1049.8,141,348,201,600,406,600,406,,,,,600,406,600,406,0.0,501.3,"['인천만수북초등학교', '인천동부초등학교']"
CG_00523,126.66864575385176,37.520653716978174,2,1055,1027,2.0,0.0,0.5,376.45,medium,1043.8,142,688,793,2423,2402,2423,2402,,,,,2423,2402,2423,2402,1124.6,7419.2,"['인천가현초등학교', '인천신현북초등학교']"
CG_00526,126.66864575385176,37.52740371697816,2,1055,1027,2.0,0.0,0.5,525.85,medium,1043.8,143,869,1239,3718,3724,3718,3724,,,,,3718,3724,3718,3724,274.5,7891.1,"['인천가원초등학교', '인천가현초등학교']"
CG_00490,126.66639575385176,37.520653716978174,2,1055,1027,2.0,0.0,0.5,376.45,medium,1043.8,144,629,733,2423,2402,2423,2402,,,,,2423,2402,2423,2402,519.4,6902.4,"['인천가현초등학교', '인천신현북초등학교']"
CG_00462,126.66414575385174,37.520653716978174,2,1055,1027,2.0,0.0,0.5,376.45,medium,1043.8,145,620,736,2423,2402,2423,2402,,,,,2423,2402,2423,2402,317.2,6918.2,"['인천가현초등학교', '인천신현북초등학교']"
CG_00908,126.6978957538518,37.47115371697825,2,1018,1075,3.0,1.784,0.5,206.35,low,1040.8,146,409,385,795,718,795,718,,,,,795,718,795,718,169.7,423.2,"['인천십정초등학교', '인천석정초등학교']"
