grid_id,cx,cy,pred_beneficiary_2029,pred_beneficiary_2031,parent_1km_code,w_hat,gu,priority_score,candidate_rank,nearest_park_dist,nearest_pg_dist,worst_case_type,avg_park_dist_m,avg_playground_count,land_feasibility_level,linked_schools,linked_school_count,candidate_child_current,priority_score_mixed,candidate_rank_mixed,demand_model_version,redev_flag,redev_level,redev_warning_text,avg_green_ratio,demand_scope,demand_status,resident_children_current,straight_500m_children_current,demand_label,demand_note,xgb_predicted_2029,forecast_2029,potential_demand_2029,xgb_predicted_2031,forecast_2031,potential_demand_2031
CG_01109,126.70942830000047,37.46462889999986,28.27,25.33,다사3040,0.07428239411687511,남동구,638.1019999999999,385,67.2,785.7,2.0,473.0,0.0,low,['상인천초등학교'],1,35.4,638.1019999999999,385,source_allocation_v2_20260911,True,planned,"500m 내 재개발 2건: planned(222m), unknown(344m)",0.78003,straight_500m,estimated,35.4,833.65,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,28.27,28.27,665.81,25.33,25.33,596.54
CG_01110,126.70942830000047,37.466878899999855,52.88,47.38,다사3041,0.13123310772778057,남동구,653.5600000000001,359,338.9,435.7,2.0,473.0,0.0,low,['상인천초등학교'],1,66.21,653.5600000000001,359,source_allocation_v2_20260911,True,planned,"500m 내 재개발 2건: planned(389m), unknown(461m)",0.78003,straight_500m,estimated,66.21,853.84,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,52.88,52.88,681.94,47.38,47.38,610.99
CG_01155,126.71167830000047,37.46462889999986,62.22,55.74,다사3040,0.046378519169546856,서구,730.854,283,308.0,15722.0,2.0,473.0,0.0,low,['상인천초등학교'],1,77.9,730.854,283,source_allocation_v2_20260911,True,planned,"500m 내 재개발 3건: planned(414m), unknown(358m), unknown(406m)",0.78003,straight_500m,estimated,77.9,954.82,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,62.22,62.22,762.59,55.74,55.74,683.25
CG_00981,126.70042830000045,37.51412889999978,28.1,25.17,다사2946,0.07652869832131445,남동구,481.068,664,124.9,609.9,2.0,236.0,0.0,medium,"[""['인천산곡북초등학교' '인천마곡초등학교']""]",2,35.18,481.068,664,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(498m),1.669451,straight_500m,estimated,35.18,628.49,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,28.1,28.1,501.96,25.17,25.17,449.73
CG_00980,126.70042830000045,37.511878899999786,65.1,58.33,다사2946,0.042491329055998846,남동구,466.56999999999994,687,322.3,785.3,2.0,236.0,0.0,medium,"[""['인천산곡북초등학교' '인천마곡초등학교']""]",2,81.51,466.56999999999994,687,source_allocation_v2_20260911,False,none,,1.669451,straight_500m,estimated,81.51,609.55,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,65.1,65.1,486.83,58.33,58.33,436.18
CG_00949,126.69817830000045,37.51412889999978,37.12,33.26,다사2946,0.003216091006880455,서구,324.362,1008,332.8,17479.0,2.0,236.0,0.0,medium,"[""['인천산곡북초등학교' '인천마곡초등학교']""]",2,46.48,324.362,1008,source_allocation_v2_20260911,False,none,,1.669451,straight_500m,estimated,46.48,423.76,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,37.12,37.12,338.45,33.26,33.26,303.23
CG_01013,126.70267830000046,37.511878899999786,37.95,34.0,다사2946,0.07527010915817484,남동구,643.88,374,238.0,323.8,2.0,236.0,0.0,medium,"[""['인천산곡북초등학교' '인천마곡초등학교']""]",2,47.52,643.88,374,source_allocation_v2_20260911,False,none,,1.669451,straight_500m,estimated,47.52,841.2,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,37.95,37.95,671.84,34.0,34.0,601.94
CG_01014,126.70267830000046,37.51412889999978,90.21,80.82,다사2946,0.12105418017280468,남동구,712.212,300,55.6,55.6,2.0,236.0,0.0,medium,"[""['인천산곡북초등학교' '인천마곡초등학교']""]",2,112.95,712.212,300,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(430m),1.669451,straight_500m,estimated,112.95,930.47,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,90.21,90.21,743.14,80.82,80.82,665.82
CG_01341,126.7251783000005,37.4038789,17.38,15.57,다사3134,0.046648104146579925,부평구,559.6299999999999,482,0.0,5939.3,2.0,17.3,0.0,low,"[""['인천논현초등학교' '인천동방초등학교']""]",2,21.76,559.6299999999999,482,source_allocation_v2_20260911,False,none,,0.823217,straight_500m,estimated,21.76,731.13,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,17.38,17.38,583.93,15.57,15.57,523.18
CG_00250,126.64417830000036,37.3948789,90.03,80.67,다사2433,0.02267092765845129,동구,1226.596,52,180.2,180.2,2.0,270.5,0.0,medium,['인천신정초등학교'],1,112.73,1226.596,52,source_allocation_v2_20260911,False,none,,0.723429,straight_500m,estimated,112.73,1602.49,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,90.03,90.03,1279.86,80.67,80.67,1146.7
CG_00268,126.64642830000037,37.3948789,54.7,49.01,다사2433,0.09798039773325264,미추홀구,1101.852,81,553.6,1214.2,2.0,270.5,0.0,medium,['인천신정초등학교'],1,68.49,1101.852,81,source_allocation_v2_20260911,False,none,,0.723429,straight_500m,estimated,68.49,1439.51,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,54.7,54.7,1149.7,49.01,49.01,1030.08
CG_00253,126.64417830000036,37.4016289,123.04,110.24,다사2433,0.02331340712600331,동구,,,349.5,811.0,2.0,270.5,0.0,medium,['인천신정초등학교'],1,154.06,,,source_allocation_v2_20260911,False,none,,0.723429,straight_500m,missing_age_observations,154.06,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,123.04,123.04,,110.24,110.24,
CG_00270,126.64642830000037,37.3993789,94.06,84.27,다사2433,0.0076460518425363316,동구,1316.4720000000002,39,458.4,534.9,2.0,270.5,0.0,medium,['인천신정초등학교'],1,117.77,1316.4720000000002,39,source_allocation_v2_20260911,False,none,,0.723429,straight_500m,estimated,117.77,1719.91,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,94.06,94.06,1373.64,84.27,84.27,1230.72
CG_00269,126.64642830000037,37.3971289,118.7,106.35,다사2433,0.0037236345561493258,동구,1307.54,40,380.9,380.9,2.0,270.5,0.0,medium,['인천신정초등학교'],1,148.62,1307.54,40,source_allocation_v2_20260911,False,none,,0.723429,straight_500m,estimated,148.62,1708.24,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,118.7,118.7,1364.32,106.35,106.35,1222.37
CG_00285,126.64867830000037,37.3971289,31.56,28.27,다사2433,0.015610237928218597,동구,1048.998,97,830.6,908.0,2.0,270.5,0.0,medium,['인천신정초등학교'],1,39.51,1048.998,97,source_allocation_v2_20260911,False,none,,0.723429,straight_500m,estimated,39.51,1370.46,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,31.56,31.56,1094.55,28.27,28.27,980.67
CG_00284,126.64867830000037,37.3948789,75.36,67.52,다사2433,0.027534204567892205,미추홀구,1041.79,98,278.6,2338.2,2.0,270.5,0.0,medium,['인천신정초등학교'],1,94.36,1041.79,98,source_allocation_v2_20260911,False,none,,0.723429,straight_500m,estimated,94.36,1361.05,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,75.36,75.36,1087.03,67.52,67.52,973.93
CG_00232,126.64192830000036,37.3948789,119.51,107.08,다사2433,0.07332568400767053,서구,1231.146,51,1055.5,9677.4,2.0,270.5,0.0,medium,['인천신정초등학교'],1,149.64,1231.146,51,source_allocation_v2_20260911,False,none,,0.723429,straight_500m,estimated,149.64,1608.43,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,119.51,119.51,1284.61,107.08,107.08,1150.95
CG_00341,126.65317830000038,37.46237889999986,4.66,4.17,다사2540,0.09479332323483551,서구,466.424,688,254.1,10598.2,2.0,52.0,0.0,medium,"[""['인천용정초등학교' '인천숭의초등학교']""]",2,5.83,466.424,688,source_allocation_v2_20260911,True,planned,"500m 내 재개발 4건: unknown(377m), unknown(115m), planned(322m)",2.517463,straight_500m,estimated,5.83,609.36,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,4.66,4.66,486.68,4.17,4.17,436.04
CG_00374,126.65542830000038,37.46237889999986,24.34,21.8,다사2540,0.02184583741179533,서구,462.324,698,201.7,10771.7,2.0,52.0,0.0,medium,"[""['인천용정초등학교' '인천숭의초등학교']""]",2,30.47,462.324,698,source_allocation_v2_20260911,True,planned,"500m 내 재개발 2건: unknown(121m), planned(380m)",2.517463,straight_500m,estimated,30.47,604.0,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,24.34,24.34,482.4,21.8,21.8,432.21
CG_00373,126.65542830000038,37.460128899999866,57.19,51.24,다사2540,0.08306228642971585,서구,362.86400000000003,913,120.7,10509.3,2.0,52.0,0.0,medium,"[""['인천용정초등학교' '인천숭의초등학교']""]",2,71.61,362.86400000000003,913,source_allocation_v2_20260911,True,planned,"500m 내 재개발 4건: unknown(499m), unknown(330m), planned(215m)",2.517463,straight_500m,estimated,71.61,474.06,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,57.19,57.19,378.62,51.24,51.24,339.23
CG_00420,126.65992830000039,37.46237889999986,38.02,34.06,다사2540,0.07759785759419974,미추홀구,400.002,843,745.4,2559.5,2.0,52.0,0.0,medium,"[""['인천용정초등학교' '인천숭의초등학교']""]",2,47.6,400.002,843,source_allocation_v2_20260911,False,none,,2.517463,straight_500m,estimated,47.6,522.58,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,38.02,38.02,417.37,34.06,34.06,373.95
CG_00401,126.65767830000038,37.46237889999986,24.68,22.11,다사2540,0.03230908227676281,서구,442.964,745,256.4,8095.1,2.0,52.0,0.0,medium,"[""['인천용정초등학교' '인천숭의초등학교']""]",2,30.9,442.964,745,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(309m),2.517463,straight_500m,estimated,30.9,578.71,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,24.68,24.68,462.2,22.11,22.11,414.11
CG_00179,126.63517830000035,37.473628899999845,17.71,15.86,다사2341,0.002477669400728577,연수구,334.708,980,165.2,4037.3,2.0,162.2,1.0,medium,"[""['인천창영초등학교' '인천송림초등학교']""]",2,22.17,334.708,980,source_allocation_v2_20260911,True,unknown,"500m 내 재개발 5건: unknown(205m), unknown(136m), unknown(385m)",2.013413,straight_500m,estimated,22.17,437.28,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,17.71,17.71,349.24,15.86,15.86,312.91
CG_00912,126.69592830000045,37.48262889999983,3.63,3.25,다사2842,0.2383731553533567,부평구,90.548,1388,132.3,4867.8,4.0,300.0,0.0,medium,['인천상정초등학교'],1,4.54,90.548,1388,source_allocation_v2_20260911,True,planned,500m 내 재개발 1건: planned(377m),5.836566,straight_500m,estimated,4.54,118.3,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,3.63,3.63,94.48,3.25,3.25,84.65
CG_00944,126.69817830000045,37.480378899999835,7.23,6.48,다사2942,0.0,서구,508.93,593,460.2,15145.7,4.0,300.0,0.0,medium,['인천상정초등학교'],1,9.05,508.93,593,source_allocation_v2_20260911,True,planned,500m 내 재개발 1건: planned(109m),5.836566,straight_500m,estimated,9.05,664.89,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,7.23,7.23,531.03,6.48,6.48,475.78
CG_00976,126.70042830000045,37.480378899999835,39.01,34.95,다사2942,0.0,서구,487.51800000000003,651,1372.1,18593.8,4.0,300.0,0.0,medium,['인천상정초등학교'],1,48.84,487.51800000000003,651,source_allocation_v2_20260911,True,planned,"500m 내 재개발 2건: planned(422m), planned(98m)",5.836566,straight_500m,estimated,48.84,636.92,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,39.01,39.01,508.69,34.95,34.95,455.76
CG_00945,126.69817830000045,37.48262889999983,0.48,0.43,다사2942,0.03619101320156325,서구,187.75799999999998,1267,464.6,15807.8,4.0,300.0,0.0,medium,['인천상정초등학교'],1,0.6,187.75799999999998,1267,source_allocation_v2_20260911,True,planned,500m 내 재개발 1건: planned(245m),5.836566,straight_500m,estimated,0.6,245.3,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,0.48,0.48,195.91,0.43,0.43,175.53
CG_00910,126.69592830000045,37.47812889999984,67.64,60.6,다사2842,0.43869854609767867,부평구,539.1179999999999,521,203.1,994.3,4.0,300.0,0.0,medium,['인천상정초등학교'],1,84.69,539.1179999999999,521,source_allocation_v2_20260911,True,planned,500m 내 재개발 1건: planned(412m),5.836566,straight_500m,estimated,84.69,704.33,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,67.64,67.64,562.53,60.6,60.6,504.0
CG_00943,126.69817830000045,37.47812889999984,88.21,79.03,다사2942,0.0,서구,655.6220000000001,356,624.7,14981.1,4.0,300.0,0.0,medium,['인천상정초등학교'],1,110.44,655.6220000000001,356,source_allocation_v2_20260911,True,planned,"500m 내 재개발 3건: planned(370m), planned(297m), unknown(481m)",5.836566,straight_500m,estimated,110.44,856.54,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,88.21,88.21,684.09,79.03,79.03,612.92
CG_00977,126.70042830000045,37.48262889999983,4.51,4.04,다사2942,0.0007250921202400602,연수구,263.774,1127,167.3,1386.6,4.0,300.0,0.0,medium,['인천상정초등학교'],1,5.65,263.774,1127,source_allocation_v2_20260911,True,planned,500m 내 재개발 1건: planned(241m),5.836566,straight_500m,estimated,5.65,344.61,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,4.51,4.51,275.23,4.04,4.04,246.59
CG_01004,126.70267830000046,37.47812889999984,16.8,15.06,다사2942,0.0002646970218985622,남동구,682.52,325,535.4,876.0,4.0,300.0,0.0,medium,['인천상정초등학교'],1,21.04,682.52,325,source_allocation_v2_20260911,True,planned,"500m 내 재개발 3건: planned(159m), planned(403m), unknown(500m)",5.836566,straight_500m,estimated,21.04,891.68,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,16.8,16.8,712.16,15.06,15.06,638.06
