격자코드,총인구,남성인구,여성인구,격자구분
다사286719,8,5,5,다사
다사286720,5,0,5,다사
다사286721,13,8,5,다사
다사286722,5,0,0,다사
다사286723,5,5,5,다사
다사286724,13,8,8,다사
다사286725,5,0,5,다사
다사286726,5,5,0,다사
다사287245,5,5,5,다사
다사287246,8,5,5,다사
다사287247,39,24,13,다사
다사287248,191,161,28,다사
다사287249,111,80,29,다사
다사287259,5,5,0,다사
다사287323,8,8,0,다사
다사287324,34,34,0,다사
다사287327,5,5,0,다사
다사287328,0,0,0,다사
다사287329,8,8,0,다사
다사287330,8,8,0,다사
다사287331,0,0,0,다사
다사287333,33,23,8,다사
다사287336,8,8,0,다사
다사287337,5,5,0,다사
다사287340,0,0,0,다사
다사287344,5,5,0,다사
다사287347,540,400,140,다사
다사287349,0,0,0,다사
다사287351,5,5,0,다사
다사287357,115,61,52,다사
다사287358,250,123,130,다사
다사287359,251,124,130,다사
다사287360,737,335,400,다사
다사287361,529,258,269,다사
다사287363,322,204,116,다사
다사287364,145,112,36,다사
다사287369,409,211,201,다사
다사287370,421,213,206,다사
다사287371,238,115,121,다사
다사287372,511,245,264,다사
다사287381,81,46,33,다사
다사287382,279,141,136,다사
다사287383,260,135,123,다사
다사287384,132,72,58,다사
다사287385,219,110,112,다사
다사287386,491,233,258,다사
다사287388,75,39,39,다사
다사287389,309,152,155,다사
다사287390,220,116,102,다사
다사287391,219,111,106,다사
다사287392,172,91,79,다사
다사287393,64,28,34,다사
다사287394,259,137,125,다사
다사287395,177,88,87,다사
다사287396,163,75,86,다사
다사287397,8,8,5,다사
다사287398,5,5,0,다사
다사287399,208,100,111,다사
다사287400,348,165,186,다사
다사287401,126,60,64,다사
다사287402,153,70,81,다사
다사287403,86,40,49,다사
다사287404,118,66,50,다사
다사287405,732,373,362,다사
다사287406,463,225,238,다사
다사287407,730,354,376,다사
다사287408,112,57,58,다사
다사287410,204,88,114,다사
다사287411,475,226,252,다사
다사287412,339,166,168,다사
다사287413,212,96,114,다사
다사287414,142,76,69,다사
다사287415,263,143,118,다사
다사287416,79,48,34,다사
다사287417,392,204,186,다사
다사287418,337,185,150,다사
다사287419,446,232,212,다사
다사287420,427,222,203,다사
다사287421,260,131,127,다사
다사287422,38,23,18,다사
다사287423,5,5,5,다사
다사287426,5,5,0,다사
다사287427,0,0,0,다사
다사287428,208,107,104,다사
다사287429,13,5,8,다사
다사287430,8,5,8,다사
다사287453,84,41,41,다사
다사287454,342,179,166,다사
다사287455,5,0,0,다사
다사287458,5,5,0,다사
다사287463,13,5,8,다사
다사287464,5,0,5,다사
다사287472,0,0,0,다사
다사287473,0,0,0,다사
다사287474,0,0,0,다사
다사287475,8,8,0,다사
다사287508,5,0,5,다사
다사287524,5,5,0,다사
다사287536,5,5,0,다사
다사287537,0,0,0,다사
다사287549,456,220,234,다사
다사287550,882,438,441,다사
다사287551,565,273,285,다사
다사287552,431,207,222,다사
다사287553,139,88,54,다사
다사287554,251,186,63,다사
다사287577,176,80,94,다사
다사287578,789,385,406,다사
다사287579,781,378,403,다사
다사287580,33,18,13,다사
다사287581,293,144,147,다사
다사287584,5,5,5,다사
다사287585,5,0,5,다사
다사287590,0,0,0,다사
다사287591,5,0,0,다사
다사287600,8,8,5,다사
다사287605,8,5,5,다사
다사287607,316,161,158,다사
다사287608,315,157,156,다사
다사287609,684,345,341,다사
다사287615,13,8,8,다사
다사287616,249,118,129,다사
다사287617,18,8,8,다사
다사287618,79,34,43,다사
다사287619,23,8,13,다사
다사287639,5,5,0,다사
다사287640,0,0,0,다사
다사287642,5,5,5,다사
다사287647,5,5,5,다사
다사287652,5,5,0,다사
다사287657,5,5,0,다사
다사287658,0,0,0,다사
다사287668,8,5,5,다사
다사287670,5,5,5,다사
다사287671,13,8,8,다사
다사287672,13,8,8,다사
다사287674,13,8,8,다사
다사287677,8,8,0,다사
다사287683,0,0,0,다사
다사287684,28,13,13,다사
다사287685,5,0,5,다사
다사287686,44,23,19,다사
다사287687,8,5,5,다사
다사287688,5,5,5,다사
다사287702,13,8,5,다사
다사287703,5,0,5,다사
다사287704,5,5,0,다사
다사287709,16,16,0,다사
다사287711,5,5,0,다사
다사287713,5,5,5,다사
다사287715,5,5,0,다사
다사287716,5,0,5,다사
다사287718,8,8,5,다사
다사287719,23,8,13,다사
다사287720,8,5,8,다사
다사287721,5,0,5,다사
다사287722,8,5,5,다사
다사287724,0,0,0,다사
다사287725,8,5,5,다사
다사288244,8,5,5,다사
다사288245,39,34,8,다사
다사288246,8,5,5,다사
다사288247,144,119,28,다사
다사288248,192,155,35,다사
다사288249,182,138,42,다사
다사288250,13,8,5,다사
다사288254,5,5,0,다사
다사288255,8,8,0,다사
다사288259,5,5,0,다사
다사288276,5,5,0,다사
다사288322,5,5,0,다사
다사288323,5,5,0,다사
다사288327,18,8,8,다사
다사288328,5,5,0,다사
다사288330,5,5,0,다사
다사288331,20,20,0,다사
다사288332,18,18,0,다사
다사288333,0,0,0,다사
다사288334,5,5,0,다사
다사288335,23,23,0,다사
다사288336,13,13,0,다사
다사288337,5,5,0,다사
다사288344,5,0,0,다사
다사288347,222,207,18,다사
다사288348,8,8,0,다사
다사288350,5,5,0,다사
다사288351,0,0,0,다사
다사288352,25,25,0,다사
다사288353,5,0,5,다사
다사288354,8,8,0,다사
다사288357,434,213,219,다사
다사288358,150,76,77,다사
다사288361,421,205,214,다사
다사288362,249,125,122,다사
다사288363,227,132,93,다사
다사288364,245,158,85,다사
다사288365,75,45,28,다사
다사288368,325,168,160,다사
다사288369,326,171,153,다사
다사288370,307,162,143,다사
다사288371,515,245,268,다사
다사288372,442,212,228,다사
다사288381,58,28,33,다사
다사288382,71,35,39,다사
다사288383,138,61,75,다사
다사288384,969,455,519,다사
다사288385,467,231,234,다사
다사288386,343,167,179,다사
다사288387,385,178,210,다사
다사288388,184,89,98,다사
다사288389,132,63,67,다사
다사288390,191,105,84,다사
다사288391,292,160,135,다사
다사288392,426,214,212,다사
다사288393,310,167,146,다사
다사288394,217,111,109,다사
다사288395,80,42,41,다사
다사288396,214,95,117,다사
다사288397,403,197,209,다사
다사288398,438,209,227,다사
다사288399,464,245,217,다사
다사288400,302,146,154,다사
다사288401,647,314,336,다사
다사288402,418,217,204,다사
다사288403,33,18,13,다사
다사288404,5,0,5,다사
다사288406,980,456,526,다사
다사288407,23,13,13,다사
다사288408,397,201,194,다사
다사288409,225,110,118,다사
다사288410,311,142,172,다사
다사288411,591,285,304,다사
다사288412,353,181,170,다사
다사288413,13,8,8,다사
다사288414,271,137,137,다사
다사288415,103,54,47,다사
다사288416,139,70,67,다사
다사288417,198,100,101,다사
다사288418,214,121,91,다사
다사288419,333,174,162,다사
다사288420,268,148,123,다사
다사288421,261,134,130,다사
다사288422,837,425,412,다사
다사288423,865,413,455,다사
다사288424,475,216,257,다사
다사288425,0,0,0,다사
다사288427,13,5,8,다사
다사288428,61,28,31,다사
다사288429,18,13,5,다사
다사288430,98,23,78,다사
다사288431,13,8,8,다사
다사288434,5,0,0,다사
다사288451,124,54,68,다사
다사288454,672,330,342,다사
다사288472,330,165,168,다사
다사288473,23,13,13,다사
다사288475,0,0,0,다사
다사288503,0,0,0,다사
다사288506,5,5,0,다사
다사288521,5,0,5,다사
다사288523,0,0,0,다사
다사288549,480,235,243,다사
다사288550,627,317,310,다사
다사288551,427,209,221,다사
다사288552,13,8,8,다사
다사288553,192,122,68,다사
다사288554,187,109,76,다사
다사288555,48,23,23,다사
다사288577,318,161,155,다사
다사288578,803,388,415,다사
다사288579,583,294,289,다사
다사288580,448,224,222,다사
다사288581,215,107,106,다사
다사288583,457,218,239,다사
다사288588,8,5,5,다사
다사288589,33,18,18,다사
다사288590,13,5,8,다사
다사288594,5,0,5,다사
다사288601,0,0,0,다사
다사288602,8,5,5,다사
다사288603,28,13,13,다사
다사288604,23,13,13,다사
다사288605,5,5,0,다사
다사288609,606,291,315,다사
다사288615,34,19,18,다사
다사288616,172,82,88,다사
다사288617,90,44,44,다사
다사288619,23,8,13,다사
다사288637,0,0,0,다사
다사288638,5,0,0,다사
다사288640,5,5,0,다사
다사288642,8,5,5,다사
다사288645,5,5,5,다사
다사288646,5,0,5,다사
다사288649,0,0,0,다사
다사288650,8,8,5,다사
다사288655,5,0,0,다사
다사288669,5,5,0,다사
다사288670,8,5,5,다사
다사288671,8,5,8,다사
다사288672,13,8,8,다사
다사288682,0,0,0,다사
다사288684,5,5,0,다사
다사288685,8,8,5,다사
다사288688,13,5,8,다사
다사288689,5,0,5,다사
다사288694,5,5,5,다사
다사288695,5,5,0,다사
다사288696,0,0,0,다사
다사288700,5,5,0,다사
다사288703,77,52,28,다사
다사288704,33,23,13,다사
다사288705,99,62,35,다사
다사288709,5,0,0,다사
다사288712,0,0,0,다사
다사288713,0,0,0,다사
다사288714,5,5,0,다사
다사288715,5,5,0,다사
다사288717,8,5,5,다사
다사288718,5,0,0,다사
다사288720,8,5,5,다사
다사288722,8,8,5,다사
다사288724,0,0,0,다사
다사289244,5,0,5,다사
다사289245,18,8,8,다사
다사289246,152,127,28,다사
다사289247,138,115,23,다사
다사289248,186,143,41,다사
다사289249,44,39,8,다사
다사289272,5,5,0,다사
다사289273,13,13,5,다사
다사289276,8,8,5,다사
다사289322,38,38,0,다사
다사289323,5,5,0,다사
다사289324,0,0,0,다사
다사289325,5,5,0,다사
다사289326,8,8,0,다사
다사289327,5,5,0,다사
다사289328,5,5,0,다사
다사289332,8,8,0,다사
다사289333,5,5,0,다사
다사289334,5,5,0,다사
다사289335,13,13,0,다사
다사289336,5,5,0,다사
다사289337,0,0,0,다사
다사289339,8,8,0,다사
다사289348,5,5,0,다사
다사289349,33,23,8,다사
다사289350,8,8,0,다사
다사289351,0,0,0,다사
다사289352,13,13,0,다사
다사289355,0,0,0,다사
다사289358,406,186,218,다사
다사289359,107,53,57,다사
다사289362,264,121,141,다사
다사289363,80,42,36,다사
다사289364,134,74,58,다사
다사289365,360,204,154,다사
다사289366,238,129,112,다사
다사289367,189,103,84,다사
다사289368,289,144,143,다사
다사289369,396,227,167,다사
다사289370,139,72,70,다사
다사289371,168,117,49,다사
다사289372,5,5,0,다사
다사289377,50,40,8,다사
다사289378,5,5,5,다사
다사289382,287,142,148,다사
다사289383,674,307,365,다사
다사289384,552,254,298,다사
다사289385,236,109,130,다사
다사289386,183,82,99,다사
다사289387,237,119,116,다사
다사289388,214,115,102,다사
다사289389,147,77,68,다사
다사289390,207,108,97,다사
다사289391,267,134,131,다사
다사289392,122,61,64,다사
다사289393,114,73,39,다사
다사289394,214,106,106,다사
다사289395,102,62,38,다사
다사289396,288,146,140,다사
다사289398,43,23,23,다사
다사289399,380,204,179,다사
다사289400,370,176,192,다사
다사289401,337,164,171,다사
다사289402,360,168,195,다사
다사289404,168,76,90,다사
다사289405,206,104,100,다사
다사289406,536,253,276,다사
다사289407,411,192,222,다사
다사289408,262,127,133,다사
다사289409,43,23,23,다사
다사289410,38,13,23,다사
다사289411,8,8,0,다사
다사289413,148,78,68,다사
다사289414,126,58,66,다사
다사289415,315,155,158,다사
다사289416,498,255,243,다사
다사289417,208,107,104,다사
다사289418,144,73,69,다사
다사289419,212,119,91,다사
다사289420,354,196,161,다사
다사289421,398,196,200,다사
다사289422,1096,558,541,다사
다사289423,724,349,375,다사
다사289424,269,129,138,다사
다사289428,28,13,13,다사
다사289429,8,5,5,다사
다사289430,18,13,8,다사
다사289450,0,0,0,다사
다사289451,356,174,180,다사
다사289452,181,89,90,다사
다사289453,416,203,206,다사
다사289454,638,310,328,다사
다사289459,0,0,0,다사
다사289463,5,5,5,다사
다사289465,8,8,5,다사
다사289471,422,211,209,다사
다사289472,73,43,28,다사
다사289473,28,18,8,다사
다사289474,153,90,66,다사
다사289475,338,189,147,다사
다사289520,5,0,0,다사
다사289540,8,8,0,다사
다사289548,364,189,178,다사
다사289549,368,179,182,다사
다사289550,721,346,375,다사
다사289551,8,5,5,다사
다사289552,23,13,13,다사
다사289553,61,36,28,다사
다사289554,211,112,102,다사
다사289555,266,131,133,다사
다사289578,207,102,108,다사
다사289579,209,106,101,다사
다사289580,174,84,88,다사
다사289581,72,34,36,다사
다사289582,435,219,219,다사
다사289583,118,58,58,다사
다사289585,5,5,0,다사
다사289586,8,5,8,다사
다사289587,23,13,8,다사
다사289588,48,28,18,다사
다사289589,5,5,5,다사
다사289592,5,0,5,다사
다사289594,13,5,8,다사
다사289595,5,5,5,다사
다사289596,5,0,5,다사
다사289601,5,0,0,다사
다사289602,8,5,5,다사
다사289603,8,5,8,다사
다사289604,5,0,5,다사
다사289605,0,0,0,다사
다사289606,5,5,0,다사
다사289607,289,144,148,다사
다사289608,280,139,139,다사
다사289613,5,0,0,다사
다사289614,65,30,38,다사
다사289615,173,82,89,다사
다사289616,159,82,75,다사
다사289617,91,49,45,다사
다사289618,8,5,0,다사
다사289619,18,8,8,다사
다사289637,5,0,5,다사
다사289639,8,5,8,다사
다사289641,5,0,5,다사
다사289644,8,5,5,다사
다사289648,8,5,5,다사
다사289650,5,0,0,다사
다사289669,5,5,0,다사
다사289670,0,0,0,다사
다사289671,8,5,5,다사
다사289672,5,5,5,다사
다사289682,28,18,13,다사
다사289683,5,0,5,다사
다사289684,8,5,5,다사
다사289685,23,13,13,다사
다사289686,8,5,5,다사
다사289687,8,5,5,다사
다사289693,13,8,8,다사
다사289695,0,0,0,다사
다사289696,8,5,5,다사
다사289697,0,0,0,다사
다사289699,5,0,5,다사
다사289700,13,8,5,다사
다사289701,5,5,0,다사
다사289702,5,5,0,다사
다사289703,13,13,0,다사
다사289705,5,0,0,다사
다사289708,0,0,0,다사
다사289711,8,5,5,다사
다사289712,18,8,8,다사
다사289713,5,0,0,다사
다사289714,8,8,5,다사
다사289715,5,0,0,다사
다사289717,5,0,0,다사
다사289718,8,5,8,다사
다사289722,8,5,5,다사
다사290245,35,19,14,다사
다사290246,205,171,34,다사
다사290247,210,167,43,다사
다사290248,101,81,18,다사
다사290253,0,0,0,다사
다사290254,5,5,0,다사
다사290257,5,5,0,다사
다사290261,5,5,0,다사
다사290262,27,27,0,다사
다사290263,18,18,0,다사
다사290264,0,0,0,다사
다사290267,5,5,0,다사
다사290268,5,5,0,다사
다사290274,0,0,0,다사
다사290278,8,8,0,다사
다사290321,8,8,0,다사
다사290322,0,0,0,다사
다사290324,5,5,0,다사
다사290325,5,5,0,다사
다사290326,5,5,0,다사
다사290327,0,0,0,다사
다사290328,8,8,0,다사
다사290329,0,0,0,다사
다사290331,8,8,0,다사
다사290332,5,5,0,다사
다사290333,8,8,0,다사
다사290334,5,5,0,다사
다사290335,8,8,0,다사
다사290336,5,5,0,다사
다사290338,0,0,0,다사
다사290339,5,5,0,다사
다사290340,5,5,0,다사
다사290342,19,19,0,다사
다사290349,21,21,0,다사
다사290351,5,5,0,다사
다사290353,8,8,0,다사
다사290354,13,13,0,다사
다사290356,8,8,0,다사
다사290358,131,64,70,다사
다사290359,65,28,40,다사
다사290361,259,125,132,다사
다사290363,60,40,18,다사
다사290364,105,67,36,다사
다사290365,96,64,30,다사
다사290366,82,51,34,다사
다사290367,252,141,114,다사
다사290368,262,147,118,다사
다사290369,134,63,69,다사
다사290370,5,0,0,다사
다사290377,5,5,5,다사
다사290382,674,325,349,다사
다사290383,598,282,321,다사
다사290384,398,195,206,다사
다사290385,155,75,83,다사
다사290386,173,83,88,다사
다사290387,306,171,133,다사
다사290388,350,186,167,다사
다사290389,105,55,53,다사
다사290390,223,120,101,다사
다사290391,134,72,60,다사
다사290392,147,69,76,다사
다사290393,194,92,100,다사
다사290394,396,189,205,다사
다사290395,303,152,154,다사
다사290396,303,156,150,다사
다사290397,53,28,28,다사
다사290398,276,135,144,다사
다사290399,366,184,185,다사
